response time (ms), current time
122.439362, 3190001.398533
122.451991, 3195000.722208
122.495800, 3200004.539109
122.453933, 3205003.986196
122.425860, 3210008.174545
122.404431, 3215001.842073
122.408091, 3220000.110699
122.372802, 3225001.013481
122.334328, 3230001.027945
122.311566, 3235007.271037
122.307337, 3240000.679475
122.273585, 3245002.087128
122.229774, 3250003.811321
122.219910, 3255001.913592
122.189383, 3260001.205630
122.144253, 3265002.041042
122.105016, 3270000.910119
122.053803, 3275000.776019
122.061064, 3280000.389208
122.063636, 3285004.047695
122.081612, 3290005.438366
122.036415, 3295004.112994
122.020167, 3300001.507593
121.969826, 3305001.157553
121.927061, 3310002.154601
121.943135, 3315002.430333
121.918707, 3320005.516469
121.954383, 3325015.300576
121.951354, 3330000.621208
121.985793, 3335006.433278
121.972577, 3340000.365706
121.957451, 3345002.871682
121.916531, 3350003.132877
121.876298, 3355005.568552
121.839963, 3360002.827611
121.811687, 3365002.724833
121.889981, 3370000.608271
121.867152, 3375011.308951
121.845122, 3380001.108709
121.810507, 3385000.229845
121.812551, 3390003.226585
121.772735, 3395001.846019
121.732874, 3400002.902758
121.731247, 3405000.044806
121.759808, 3410005.814957
121.723969, 3415001.765355
121.685377, 3420008.071559
121.653734, 3425005.899521
121.618356, 3430011.138688
121.605316, 3435001.090384
121.601318, 3440002.110208
121.573678, 3445000.111226
121.609361, 3450004.748541
121.740216, 3455001.436555
121.786609, 3460000.735050
121.756439, 3465002.624045
121.703274, 3470001.889725
121.672840, 3475004.739781
121.652402, 3480001.232792
121.625710, 3485000.437670
121.709901, 3490000.761856
121.740149, 3495000.654919
121.728346, 3500004.554258
121.679943, 3505000.748934
121.679635, 3510000.012723
121.643673, 3515002.018453
121.621474, 3520001.344982
121.608229, 3525000.924791
121.583524, 3530000.219710
121.661764, 3535005.268073
121.658463, 3540002.094477
121.672269, 3545001.259113
121.724626, 3550002.627147
121.771255, 3555000.814194
122.247398, 3560000.189000
122.603452, 3565001.581826
122.582204, 3570000.760563
122.562414, 3575002.447834
122.537816, 3580000.741186
122.519091, 3585000.563992
122.559464, 3590004.489168
122.600550, 3595000.429990
64.593228, 441.574650
119.944776, 5000.922781
127.237656, 10002.110982
128.967870, 15000.908264
132.656506, 20002.098477
131.773045, 25032.316468
127.283740, 30003.517661
128.697427, 35002.560371
127.146793, 40015.377461
125.073573, 45003.369731
122.674394, 50010.940509
120.056407, 55008.267449
117.584729, 60000.489887
116.091156, 65002.599141
116.606685, 70001.295993
116.314068, 75006.501723
116.356892, 80010.198103
116.635489, 85006.353436
116.502160, 90001.914843
117.122895, 95004.516396
115.913414, 100001.468241
119.714060, 105000.216566
119.696791, 110004.168203
119.591574, 115002.112046
119.932694, 120000.650896
119.640920, 125009.806983
122.147360, 130002.345197
125.320818, 135000.297304
124.338708, 140011.300103
123.402459, 145003.895985
123.562592, 150000.078786
122.600490, 155000.690596
122.289428, 160003.795169
122.407498, 165001.380752
124.672992, 170001.267968
124.105988, 175004.012974
123.284351, 180006.300585
122.744617, 185003.081594
122.741107, 190000.559332
122.235547, 195002.605601
122.514300, 200003.870327
122.502547, 205002.597797
122.448566, 210004.349181
121.753442, 215001.460827
121.116351, 220007.412399
121.064221, 225003.438880
121.871826, 230003.564387
122.134157, 235001.055220
121.656683, 240007.822104
121.383074, 245000.034343
121.223240, 250002.069498
121.656590, 255003.560037
122.315750, 260000.909520
121.826874, 265001.342802
123.166912, 270000.862207
122.837741, 275015.134031
123.201475, 280000.315648
122.792025, 285026.275141
123.135240, 290000.137185
123.802814, 295001.817566
124.218082, 300000.668606
124.084938, 305002.317106
123.749655, 310000.480712
123.624316, 315000.558866
124.211683, 320014.370854
124.299083, 325004.291736
124.353873, 330000.916256
123.934053, 335003.279182
124.292641, 340002.429729
124.367354, 345004.924703
124.185550, 350002.846079
123.940126, 355003.143954
124.853772, 360003.106172
125.002863, 365005.901083
124.627640, 370000.860156
124.487758, 375002.971029
124.255333, 380002.877249
124.845766, 385002.201511
124.618952, 390003.032764
124.279055, 395002.084082
124.247817, 400009.953163
124.040200, 405005.244248
123.642415, 410001.623881
123.304352, 415017.546310
123.230322, 420006.912490
123.493194, 425000.851034
123.163035, 430010.985865
123.033597, 435000.266134
122.886696, 440004.940846
123.027492, 445000.367245
122.734189, 450000.303119
122.513363, 455001.449966
122.287383, 460004.857052
122.120774, 465000.341155
121.886246, 470002.503439
121.749352, 475003.591116
121.689875, 480002.448819
121.844763, 485002.498709
121.770121, 490009.613038
121.550219, 495003.422977
121.413875, 500002.163027
121.155681, 505000.515808
121.248267, 510001.191993
120.945540, 515010.636395
120.649260, 520000.618615
120.826280, 525005.860478
120.897187, 530001.307953
120.845245, 535001.766810
121.632473, 540000.254368
121.602939, 545004.602866
121.494417, 550000.645662
121.357976, 555000.738552
121.279154, 560000.140946
120.974327, 565007.665279
120.782249, 570001.596578
120.596724, 575000.109318
120.376077, 580017.088741
120.149493, 585008.464551
120.169884, 590001.171681
120.485556, 595000.352156
120.248735, 600002.191970
120.039358, 605001.821952
120.216688, 610000.247653
120.137581, 615003.318734
120.058144, 620011.021647
119.795738, 625002.177825
119.688080, 630003.536575
119.514257, 635010.371148
119.422444, 640002.420345
119.231418, 645000.346306
119.278337, 650003.872645
119.039285, 655003.538328
118.800998, 660002.330698
118.641278, 665002.201088
118.466727, 670000.020686
118.365801, 675001.092989
118.231525, 680002.346986
118.158706, 685000.574240
118.404106, 690000.577167
118.946761, 695002.428316
118.928415, 700005.711924
118.806874, 705000.598570
118.579484, 710000.354791
118.578980, 715001.289413
118.607175, 720002.216291
118.525073, 725005.321208
118.372819, 730005.092281
118.212175, 735012.826802
118.060287, 740002.255015
117.944291, 745003.185605
117.885791, 750011.446904
117.851226, 755001.496538
117.883747, 760001.129569
117.903977, 765003.865815
117.820198, 770001.009384
118.041429, 775002.126762
117.843235, 780002.210941
117.683303, 785001.033925
117.564843, 790005.942457
117.874160, 795011.392261
117.813346, 800005.421677
117.773682, 805000.701435
117.815458, 810001.997780
117.849816, 815011.525550
117.729331, 820000.337804
117.788986, 825008.473043
117.742407, 830010.226604
117.670634, 835003.000669
117.601384, 840015.111671
117.683411, 845012.171669
117.633681, 850000.934404
117.565447, 855003.705439
117.478431, 860005.567057
117.360158, 865005.670357
117.428569, 870000.380964
117.306054, 875004.454719
117.328666, 880011.976947
117.264133, 885017.985014
117.230081, 890000.365773
117.134032, 895000.049918
117.029727, 900005.126160
116.911807, 905000.185439
116.793141, 910004.836384
116.794453, 915007.413267
116.672104, 920003.074567
116.622359, 925000.360639
116.650798, 930000.211142
116.620610, 935001.969828
116.530356, 940004.621718
116.408437, 945000.074432
116.287402, 950004.047392
116.271618, 955003.455346
116.331905, 960000.996764
116.250845, 965001.539333
116.168784, 970001.536988
116.194970, 975001.170165
116.320251, 980005.247366
116.411132, 985001.121868
116.645891, 990005.828250
116.689264, 995007.535704
116.874785, 1000001.701915
116.799658, 1005003.140137
116.746291, 1010005.013948
116.677086, 1015001.027249
116.617284, 1020000.233413
116.498899, 1025003.132196
116.469731, 1030002.740589
116.405574, 1035001.667738
116.322157, 1040001.315272
116.283991, 1045006.615210
116.795192, 1050003.607994
116.850719, 1055000.353586
116.790969, 1060001.510324
116.699020, 1065007.476682
116.589024, 1070005.929375
116.462568, 1075000.231778
116.366397, 1080002.705240
116.241557, 1085006.378973
116.142307, 1090001.647687
116.120110, 1095000.915588
116.038188, 1100005.817157
115.976683, 1105002.323562
115.869275, 1110003.495279
115.810555, 1115001.600480
115.710356, 1120003.471829
115.672497, 1125002.028125
115.617777, 1130001.293510
115.508373, 1135002.567753
115.856617, 1140016.394889
116.063667, 1145001.582947
116.028988, 1150001.005920
116.007218, 1155008.286131
115.932276, 1160006.162210
115.924017, 1165001.554909
116.137153, 1170005.749215
116.238699, 1175001.951003
116.154165, 1180005.448620
116.104558, 1185000.319401
116.179172, 1190000.896654
116.104631, 1195006.573255
116.040667, 1200002.005058
115.979863, 1205000.055911
115.889420, 1210003.371514
115.870857, 1215007.698399
116.374833, 1220001.869203
116.668422, 1225009.048070
116.670436, 1230000.566566
116.576432, 1235007.520294
116.520456, 1240001.083536
116.425961, 1245000.141938
116.447091, 1250001.911542
116.428992, 1255001.279098
116.392285, 1260001.479871
116.462107, 1265002.006658
116.448570, 1270006.184985
116.475196, 1275007.643751
116.444233, 1280000.405505
116.409631, 1285005.208362
116.354924, 1290008.040825
116.342854, 1295006.760402
116.256935, 1300001.460989
116.212954, 1305003.213674
116.350518, 1310003.469575
116.423729, 1315000.462606
116.406754, 1320003.082129
116.466447, 1325002.732251
116.382082, 1330000.065898
116.324894, 1335007.546073
116.308491, 1340002.074660
116.311199, 1345001.760612
116.413646, 1350000.502865
116.334216, 1355000.918613
116.253657, 1360005.395136
116.170141, 1365008.752543
116.066489, 1370003.943400
116.004722, 1375001.670208
115.933222, 1380002.094334
116.004438, 1385004.237469
116.284089, 1390001.544328
116.193149, 1395008.581370
116.089133, 1400000.813084
116.111529, 1405000.159301
116.164055, 1410004.874843
116.421950, 1415005.063477
116.458137, 1420006.210582
116.466562, 1425000.002159
116.392206, 1430015.460840
116.400823, 1435007.340139
116.399625, 1440005.015995
116.391606, 1445006.679986
116.319117, 1450001.056246
116.323567, 1455001.871884
116.324931, 1460001.134292
116.288070, 1465005.081583
116.239976, 1470000.982103
116.232587, 1475000.011527
116.265711, 1480010.115241
116.357342, 1485003.323766
116.365510, 1490007.357494
116.303208, 1495000.791623
116.383344, 1500014.725697
116.416551, 1505001.818234
116.463387, 1510002.937287
116.411817, 1515002.885373
116.377017, 1520004.652322
116.312352, 1525004.839480
116.278516, 1530001.805389
116.652448, 1535004.805812
116.578873, 1540008.889980
116.783007, 1545007.347672
116.997436, 1550000.486562
116.979177, 1555003.635071
116.928984, 1560003.564474
116.924927, 1565002.311929
116.856847, 1570019.468933
116.783588, 1575001.378987
116.742979, 1580000.182689
116.787303, 1585001.199428
116.725044, 1590005.516017
116.666050, 1595004.839919
116.611718, 1600002.865458
116.551519, 1605000.275172
116.751818, 1610003.641880
116.814218, 1615000.059198
116.758588, 1620000.716724
116.816460, 1625004.623583
116.869192, 1630000.534132
116.826692, 1635009.992531
116.786545, 1640000.335354
116.957655, 1645004.506409
117.013466, 1650000.867470
116.949814, 1655003.490237
116.888321, 1660000.430081
116.911105, 1665000.923837
117.078155, 1670004.667925
117.102429, 1675004.371879
116.998116, 1680006.579184
117.035884, 1685001.247165
117.004891, 1690001.772353
116.952750, 1695005.236514
116.908128, 1700000.872873
117.297763, 1705002.042428
117.470403, 1710000.281567
117.407883, 1715010.112812
117.426162, 1720000.550329
117.384186, 1725003.478942
117.335319, 1730008.935150
117.276088, 1735004.638680
117.226401, 1740000.099304
117.281074, 1745006.108315
117.216569, 1750002.320948
117.216620, 1755011.564404
117.200595, 1760000.973196
117.146435, 1765001.223403
117.221377, 1770002.625926
117.220076, 1775000.522494
117.149171, 1780001.185793
117.061244, 1785001.608510
117.046559, 1790001.592755
116.995962, 1795000.006286
117.189464, 1800000.960138
117.366128, 1805022.251612
117.281684, 1810002.729388
117.237099, 1815015.462255
117.210423, 1820015.972054
117.143314, 1825000.579475
117.254643, 1830001.666639
117.226208, 1835002.192231
117.188733, 1840000.263755
117.307503, 1845004.834908
117.236859, 1850001.065066
117.215303, 1855000.637790
117.166473, 1860005.039317
117.176354, 1865000.772286
117.125277, 1870005.137983
117.119711, 1875005.699756
117.132908, 1880001.373519
117.188194, 1885000.386550
117.193302, 1890002.626794
117.129399, 1895001.426282
117.073223, 1900010.991053
117.094545, 1905000.751987
117.268960, 1910002.708332
117.441651, 1915000.821556
117.514233, 1920001.393057
117.451740, 1925003.355433
117.389826, 1930002.864325
117.370859, 1935001.689323
117.320260, 1940000.191415
117.275563, 1945000.425761
117.259203, 1950001.867102
117.192794, 1955004.987870
117.180455, 1960001.747117
117.117491, 1965002.005479
117.063092, 1970003.132572
117.059025, 1975017.862698
117.105019, 1980001.186388
117.065383, 1985000.419264
117.265683, 1990007.631847
117.610371, 1995000.051158
117.822276, 2000000.411021
118.237198, 2005015.478230
118.189717, 2010000.076712
118.198093, 2015005.874312
118.217592, 2020000.427276
118.195047, 2025020.998782
118.151426, 2030000.662792
118.114303, 2035002.125347
118.112414, 2040000.082642
118.115305, 2045000.922949
118.066214, 2050007.795233
118.069987, 2055004.722040
118.028435, 2060003.179966
118.066602, 2065002.090151
118.166598, 2070001.155255
118.123543, 2075002.090237
118.065976, 2080001.328530
118.031782, 2085007.792171
118.017141, 2090045.962746
117.954748, 2095000.242530
117.894985, 2100001.737787
117.961102, 2105001.125603
118.107299, 2110001.390563
118.058377, 2115005.126869
118.004280, 2120000.612843
117.953262, 2125003.810907
117.929591, 2130002.277989
117.875016, 2135006.860868
117.833288, 2140001.162653
117.838803, 2145000.514235
117.855620, 2150006.379589
117.849950, 2155006.102175
117.813608, 2160000.767017
117.968862, 2165002.033678
117.915818, 2170001.834154
117.904063, 2175000.777954
117.850818, 2180003.966144
117.826718, 2185000.860434
117.789635, 2190000.423219
117.817275, 2195002.871834
117.770854, 2200005.249841
117.708390, 2205001.652489
117.679416, 2210000.552476
117.644201, 2215001.809920
117.646611, 2220004.894985
117.770094, 2225003.777238
117.768756, 2230000.470575
117.712009, 2235002.686965
117.682306, 2240001.785271
117.658007, 2245000.973086
117.602217, 2250000.680200
117.538866, 2255003.071916
117.478703, 2260006.309023
117.492362, 2265005.646345
117.449525, 2270002.764597
117.500836, 2275000.058641
117.454199, 2280003.557659
117.451569, 2285000.422361
117.444232, 2290006.778040
117.399014, 2295006.360600
117.376130, 2300002.086788
117.402726, 2305000.112546
117.511453, 2310000.692805
117.483310, 2315002.916101
117.896706, 2320000.564479
118.023333, 2325002.296035
118.065484, 2330000.240325
118.078202, 2335001.425915
118.182912, 2340000.490866
118.136534, 2345006.826437
118.081957, 2350000.209630
118.068353, 2355001.772827
118.087298, 2360003.791950
118.093634, 2365016.554811
118.051462, 2370007.940246
118.063085, 2375009.606670
117.995261, 2380007.290970
118.015608, 2385001.663661
117.971094, 2390007.156308
118.035621, 2395001.946990
118.205185, 2400007.326027
118.184568, 2405003.920593
118.158760, 2410002.789977
118.131006, 2415000.150116
118.181960, 2420000.464781
118.145492, 2425000.310542
118.359429, 2430001.634155
118.327532, 2435000.922989
118.316987, 2440001.587274
118.420558, 2445001.673865
118.399803, 2450004.473023
118.365158, 2455001.183226
118.400184, 2460000.276273
118.393693, 2465000.021293
118.388398, 2470015.272381
118.386690, 2475004.316426
118.516696, 2480005.163801
118.532267, 2485002.633945
118.493213, 2490001.161963
118.482363, 2495000.043231
118.441214, 2500001.141819
118.410455, 2505014.331821
118.372349, 2510004.022189
118.361545, 2515000.450936
118.311205, 2520003.533546
118.295997, 2525000.170126
118.307324, 2530008.844412
118.268701, 2535001.840670
118.318637, 2540002.363973
118.314332, 2545001.229247
118.275001, 2550004.115097
118.334076, 2555000.372263
118.319394, 2560002.345349
118.509914, 2565005.896940
118.810757, 2570005.120137
118.784263, 2575003.780198
118.777953, 2580002.379442
118.760840, 2585000.383466
118.739871, 2590000.075166
118.712340, 2595000.544329
118.871966, 2600006.568625
118.886199, 2605002.412463
118.875503, 2610001.137477
118.901267, 2615001.269795
118.938959, 2620007.174629
118.947939, 2625001.125394
118.943281, 2630000.174109
118.910064, 2635000.428268
118.883446, 2640001.006646
118.863859, 2645001.491178
118.930127, 2650001.538573
118.922968, 2655001.649498
118.974843, 2660000.905725
118.957285, 2665001.079845
118.981515, 2670003.154097
118.959532, 2675003.014342
118.980463, 2680008.028504
118.968732, 2685001.349981
119.013028, 2690004.197239
119.138009, 2695003.442282
119.183076, 2700005.679852
119.181725, 2705001.142373
119.156614, 2710000.175982
119.129172, 2715005.025458
119.101768, 2720010.406489
119.127801, 2725000.961718
119.083286, 2730001.303517
119.079848, 2735000.838797
119.074041, 2740002.914962
119.034467, 2745002.820163
119.270043, 2750000.465371
119.265121, 2755002.774585
119.230166, 2760003.108288
119.213583, 2765006.263777
119.180339, 2770004.184595
119.200965, 2775003.271040
119.164096, 2780000.741553
119.176681, 2785002.481696
119.172145, 2790005.177637
119.126962, 2795017.214198
119.308426, 2800001.881380
119.757661, 2805006.571926
119.754233, 2810001.877306
119.750139, 2815000.566633
119.751966, 2820001.385809
119.751922, 2825008.882763
119.748618, 2830002.126738
119.693917, 2835001.416678
119.680543, 2840010.592328
119.831106, 2845007.702398
119.826888, 2850001.127429
119.804604, 2855000.714403
119.758941, 2860001.619453
119.749674, 2865000.312666
119.792018, 2870004.807817
119.914499, 2875007.415799
119.926760, 2880000.420851
119.955696, 2885004.226544
119.924790, 2890003.197118
119.890944, 2895000.569577
119.876893, 2900002.750158
119.872779, 2905002.644858
119.877797, 2910004.209279
119.879423, 2915006.241886
119.889807, 2920000.529707
119.878915, 2925003.450042
119.863214, 2930002.023635
119.829959, 2935002.041526
119.803286, 2940005.501529
119.801857, 2945001.220271
119.863489, 2950001.351548
119.893860, 2955000.059032
119.875044, 2960002.857124
119.877396, 2965000.875300
119.866924, 2970000.953578
119.944727, 2975000.593697
120.140622, 2980005.067811
120.215938, 2985014.381300
120.253234, 2990003.060988
120.237696, 2995001.277890
120.214369, 3000005.951943
120.160121, 3005001.665084
120.250540, 3010000.659215
120.232569, 3015004.026992
120.226112, 3020000.898594
120.238614, 3025006.195299
120.230441, 3030001.663526
120.213021, 3035014.185029
120.164053, 3040001.328618
120.240299, 3045000.241202
120.275439, 3050000.854760
120.283549, 3055000.187899
120.246213, 3060000.235620
120.203026, 3065031.071240
120.199234, 3070002.881814
120.166985, 3075003.187620
120.254503, 3080002.584024
120.224535, 3085000.506462
120.223771, 3090000.608995
120.248778, 3095004.229842
120.313508, 3100008.527325
120.267874, 3105000.482427
120.243358, 3110000.779593
120.294953, 3115009.911251
120.290428, 3120001.311799
120.280505, 3125000.683471
120.344505, 3130004.196478
120.461220, 3135000.663908
120.466427, 3140010.910103
120.440377, 3145005.836208
120.408771, 3150001.210629
120.375307, 3155001.361725
120.344091, 3160000.732329
120.307791, 3165000.971105
120.287839, 3170000.890935
120.249843, 3175000.219139
120.227885, 3180011.091715
120.228277, 3185000.778253
120.183666, 3190000.013929
120.163107, 3195000.129224
120.156237, 3200004.600635
120.121732, 3205000.995193
120.076963, 3210002.079630
120.082564, 3215004.400284
120.109173, 3220002.652762
120.096217, 3225001.117221
120.128391, 3230004.086930
120.111108, 3235002.091226
120.152967, 3240001.623246
120.133433, 3245000.638629
120.170431, 3250002.266260
120.180838, 3255002.430606
120.190809, 3260005.940995
120.163387, 3265010.632014
120.131972, 3270006.925127
120.088106, 3275003.466573
120.101307, 3280001.266280
120.195232, 3285001.258352
120.196127, 3290000.357618
120.161718, 3295001.793566
120.136120, 3300010.670865
120.078783, 3305005.095536
120.076475, 3310008.720682
120.057384, 3315010.241204
120.031885, 3320003.962600
120.010353, 3325007.678478
119.983413, 3330012.410248
119.982229, 3335002.334517
119.948405, 3340016.877642
119.949783, 3345000.948162
120.055980, 3350001.815297
120.071125, 3355001.216928
120.179792, 3360001.272515
120.144654, 3365000.959091
120.104794, 3370002.392909
120.080931, 3375001.034223
120.085396, 3380001.807807
120.094322, 3385002.595686
120.149805, 3390003.144461
120.131956, 3395007.473950
120.090661, 3400002.030902
120.052770, 3405000.095443
120.016784, 3410001.258440
119.984968, 3415001.140161
119.950489, 3420000.760190
119.921946, 3425001.052052
119.886154, 3430001.775962
119.858080, 3435001.417531
119.843240, 3440001.208123
119.800746, 3445002.188071
119.820114, 3450000.832607
119.793619, 3455000.174186
119.780228, 3460001.035995
119.768736, 3465000.858842
119.738955, 3470000.277169
119.752908, 3475000.487135
119.721389, 3480003.576657
119.681689, 3485009.532850
119.670720, 3490004.262537
119.642548, 3495000.799232
119.594653, 3500002.823934
119.606785, 3505006.696410
119.605524, 3510000.981254
119.599391, 3515005.571386
119.581423, 3520006.448394
119.577440, 3525001.271906
119.569978, 3530000.355963
119.538033, 3535000.159152
119.499020, 3540002.004532
119.663170, 3545000.222256
119.711808, 3550014.336724
119.694936, 3555014.756084
119.730297, 3560004.258006
119.815458, 3565002.457124
119.778723, 3570005.254202
119.827797, 3575000.058972
119.813253, 3580000.308719
119.806682, 3585001.532499
119.775029, 3590002.699616
119.742474, 3595008.962313
80.078319, 512.032234
85.597817, 5007.332153
94.904200, 10001.441980
116.417590, 15001.084143
137.353741, 20000.189456
128.663625, 25004.017425
125.326381, 30004.478172
127.533544, 35008.872298
125.045063, 40001.396910
125.831902, 45007.137926
124.476161, 50000.218908
123.047555, 55002.723073
124.080355, 60002.538261
129.029436, 65008.278619
128.056222, 70014.751493
126.378738, 75005.352549
124.630138, 80005.900842
124.054267, 85012.143568
123.791766, 90000.552971
122.965384, 95001.076775
126.694897, 100002.551625
125.230372, 105002.343464
125.546027, 110003.782108
124.967101, 115004.415820
124.537122, 120002.868205
124.307133, 125001.208211
123.775569, 130013.022338
125.423962, 135005.248655
124.452036, 140000.155694
123.818635, 145021.225285
129.334005, 150003.808623
131.031368, 155000.921584
130.445960, 160001.141205
130.019458, 165005.359259
130.516559, 170000.222939
129.772431, 175009.013797
129.907119, 180003.793487
129.623155, 185003.469344
128.609978, 190003.089968
134.152659, 195000.316190
136.910542, 200000.956739
136.452483, 205001.810306
135.938951, 210008.966786
136.629074, 215000.101385
136.378098, 220001.692916
135.996294, 225001.938450
135.363573, 230002.432913
134.830257, 235000.641434
135.581402, 240007.957106
134.974761, 245006.451344
135.442624, 250004.493642
137.712263, 255008.552481
141.174600, 260002.350856
141.467664, 265001.621853
140.775907, 270002.242078
139.910592, 275002.756239
139.205358, 280000.951716
139.445117, 285000.720738
139.011938, 290002.375493
138.602660, 295003.851514
137.953783, 300000.056140
138.311254, 305001.446542
137.983328, 310000.064868
137.642774, 315000.051360
138.343107, 320015.798917
138.120047, 325001.434238
137.631369, 330000.395356
137.019697, 335001.688274
136.521267, 340006.676246
135.832626, 345004.557882
137.207516, 350000.581490
137.415893, 355000.139196
137.449652, 360006.574011
137.272233, 365009.501830
136.814391, 370001.110865
136.386296, 375002.612819
136.045827, 380001.329842
135.580528, 385003.897534
135.135869, 390001.224021
134.752702, 395002.176268
134.624528, 400001.349581
134.384823, 405004.346584
133.859766, 410000.924789
133.580242, 415002.807970
133.162957, 420001.403373
133.032747, 425003.200673
132.706578, 430002.601231
133.238998, 435010.837399
133.133500, 440007.279231
132.812468, 445002.131375
132.985481, 450000.284002
132.725449, 455002.862339
132.365752, 460001.619995
131.855081, 465000.305589
131.482948, 470002.132635
131.076320, 475000.541633
131.129507, 480004.925249
130.950537, 485000.356156
130.915639, 490000.057873
131.067396, 495006.804583
130.905946, 500002.898384
130.645898, 505000.911335
130.528618, 510008.059250
130.226051, 515009.418990
130.205068, 520003.516464
130.471549, 525016.915931
130.554574, 530000.313992
130.380358, 535002.037762
130.303603, 540002.676409
129.980366, 545005.889223
129.746300, 550005.546652
129.547510, 555010.021973
129.284782, 560007.656710
129.286219, 565001.590794
129.034934, 570012.869732
128.965040, 575002.706234
128.713811, 580002.162709
128.788086, 585006.574751
128.768589, 590002.603821
128.476780, 595000.644380
128.893561, 600000.358125
128.676451, 605000.321635
128.746486, 610000.612355
128.951490, 615002.399296
128.722395, 620002.534867
128.673672, 625003.918148
128.613564, 630008.759667
128.471043, 635006.675566
128.242346, 640005.780684
128.061541, 645004.687279
128.076120, 650002.330585
127.914978, 655026.817214
127.762693, 660000.697222
127.626472, 665001.000147
127.465068, 670006.720140
127.686766, 675000.940886
128.202376, 680000.391673
128.047442, 685004.025974
128.035201, 690000.226103
128.108035, 695007.601218
128.105016, 700002.411811
127.933944, 705011.138203
127.848047, 710001.307279
127.633503, 715001.656146
127.710330, 720001.254928
127.583439, 725000.315773
127.342621, 730000.898912
127.269525, 735002.188191
127.137133, 740005.920622
127.467597, 745007.490308
127.255505, 750009.849500
127.230170, 755000.207184
127.206271, 760010.273654
127.309585, 765015.222136
127.143628, 770004.242432
126.894939, 775011.360947
126.691716, 780002.152789
126.623250, 785002.153393
126.453476, 790001.137755
126.268870, 795001.983172
126.077502, 800017.777339
126.274602, 805001.401233
126.243544, 810000.269815
126.146525, 815001.968001
125.917397, 820001.116923
125.802982, 825001.696712
125.635252, 830001.321990
125.528323, 835004.368840
125.388583, 840001.360681
125.281024, 845005.435287
125.544244, 850000.836670
126.266619, 855002.793184
126.306907, 860007.233461
126.079536, 865002.593293
125.923097, 870002.646958
125.793799, 875001.855711
125.688916, 880003.746741
125.491247, 885001.529099
125.846411, 890004.091391
125.655028, 895006.382567
125.496122, 900002.634204
125.446522, 905010.654964
125.284883, 910006.745516
125.396051, 915005.602474
125.447555, 920002.990513
125.262078, 925002.228718
125.218228, 930000.122059
125.409026, 935003.304012
125.364580, 940000.527035
125.199360, 945000.205105
125.251715, 950011.117038
125.151720, 955000.026723
125.090175, 960004.039508
124.962804, 965000.793851
124.883937, 970001.624177
124.701450, 975006.491241
124.544431, 980001.107629
124.407349, 985000.052687
124.232928, 990001.887298
124.446564, 995003.470675
124.301408, 1000000.317833
124.124718, 1005002.363306
124.200606, 1010000.608254
124.305352, 1015001.910860
124.240332, 1020000.717378
124.559460, 1025000.766088
124.640725, 1030002.012380
124.528786, 1035005.594561
124.412007, 1040006.029192
124.541968, 1045005.003693
124.631335, 1050011.090141
124.612862, 1055003.159233
124.855813, 1060003.111515
124.955786, 1065000.875391
124.786912, 1070000.124154
124.717787, 1075000.187684
124.995057, 1080005.691804
124.996754, 1085004.978871
124.902648, 1090000.825580
124.881862, 1095001.595557
124.756922, 1100000.698641
124.846983, 1105008.351831
125.164194, 1110001.671555
125.098789, 1115000.954019
125.061678, 1120003.698583
125.580476, 1125003.131304
125.564715, 1130010.690319
125.471644, 1135004.683306
125.370939, 1140010.126494
125.257147, 1145000.185008
125.218925, 1150008.737198
125.119587, 1155004.661227
125.004549, 1160003.650056
124.928833, 1165003.950639
124.805661, 1170001.673247
124.738356, 1175002.693545
124.668996, 1180002.389808
124.593176, 1185006.208462
124.827365, 1190000.893210
124.772648, 1195004.948642
124.894385, 1200000.196540
124.960243, 1205004.990548
124.928381, 1210010.616908
124.860653, 1215006.932456
124.900756, 1220001.099326
124.838411, 1225002.026602
124.829968, 1230002.876652
124.781759, 1235000.617234
124.682266, 1240024.550711
124.565081, 1245002.068172
124.444837, 1250001.730291
124.699317, 1255004.185746
124.694938, 1260000.738815
124.710331, 1265003.219782
124.604011, 1270001.538122
124.478768, 1275007.873357
124.371994, 1280000.094890
124.299079, 1285001.558067
124.194773, 1290001.801721
124.097108, 1295020.858163
124.090946, 1300001.519649
123.997560, 1305003.306276
124.064380, 1310002.963436
123.949345, 1315011.950842
123.872049, 1320003.866429
123.796700, 1325001.629653
123.711970, 1330000.577592
123.588233, 1335008.876377
123.537312, 1340002.611734
123.461162, 1345002.011503
123.520997, 1350003.188832
123.397498, 1355000.242860
123.376771, 1360008.602811
123.282308, 1365000.839373
123.220580, 1370002.545145
123.106926, 1375000.366133
123.030049, 1380006.294830
122.987597, 1385005.634882
122.926859, 1390001.867200
122.850134, 1395004.150881
122.876416, 1400001.085993
122.901615, 1405002.124784
123.186054, 1410002.879559
123.261509, 1415002.135858
123.228686, 1420011.159744
123.209468, 1425001.263632
123.196732, 1430006.737264
123.136170, 1435002.170214
123.097165, 1440005.522380
123.150683, 1445000.891492
123.219237, 1450011.057834
123.086240, 1455000.575995
123.002273, 1460003.062752
122.935185, 1465000.630853
122.860301, 1470000.114772
122.790557, 1475000.055221
122.693602, 1480004.875000
122.673970, 1485000.090167
122.593910, 1490000.353314
122.494798, 1495000.813457
122.496388, 1500009.783083
122.460356, 1505001.925586
122.483724, 1510000.804626
122.451571, 1515016.752877
122.363528, 1520002.736456
