arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 164923.000000 , 164923.000000 , 4.000000 , 21.828257 , 55.412041 , 25.303721 , 30.108467 , 0.045812 , 0.033213 , 0.045812 , 0.735331 , 0.689667 , 0.000000 
 166207.000000 , 166207.000000 , 0.000000 , 21.659732 , 56.766154 , 26.734057 , 30.032285 , 0.046169 , 0.033297 , 0.046169 , 0.736423 , 0.693275 , 0.000000 
 166001.000000 , 166001.000000 , 0.000000 , 21.686407 , 55.408120 , 25.487179 , 29.921081 , 0.046112 , 0.033421 , 0.046112 , 0.737484 , 0.689858 , 0.000000 
 165599.000000 , 165599.000000 , 0.000000 , 21.739082 , 55.591028 , 25.571321 , 30.019728 , 0.046000 , 0.033311 , 0.046000 , 0.737123 , 0.690455 , 0.000000 
 165292.000000 , 165292.000000 , 7.000000 , 21.779618 , 55.506590 , 25.465953 , 30.040868 , 0.045914 , 0.033288 , 0.045914 , 0.737479 , 0.689656 , 0.000000 
 166270.000000 , 166270.000000 , 0.000000 , 21.651413 , 55.170375 , 25.248767 , 29.921997 , 0.046186 , 0.033420 , 0.046186 , 0.736960 , 0.690994 , 0.000000 
 165874.000000 , 165874.000000 , 0.000000 , 21.703077 , 54.884696 , 24.994035 , 29.890936 , 0.046076 , 0.033455 , 0.046076 , 0.734987 , 0.688634 , 0.000000 
 165479.000000 , 165479.000000 , 0.000000 , 21.755025 , 54.846513 , 24.921601 , 29.924912 , 0.045966 , 0.033417 , 0.045966 , 0.735776 , 0.687770 , 0.000000 
 165126.000000 , 165126.000000 , 0.000000 , 21.801512 , 54.888875 , 24.912899 , 29.976041 , 0.045868 , 0.033360 , 0.045868 , 0.734909 , 0.687476 , 0.000000 
 165721.000000 , 165721.000000 , 0.000000 , 21.723133 , 54.807576 , 24.897232 , 29.910344 , 0.046034 , 0.033433 , 0.046034 , 0.736839 , 0.688445 , 0.000000 
 165580.000000 , 165580.000000 , 0.000000 , 21.741743 , 56.034716 , 25.977925 , 30.057122 , 0.045994 , 0.033270 , 0.045994 , 0.736107 , 0.691231 , 0.000000 
 165821.000000 , 165821.000000 , 0.000000 , 21.709959 , 55.028098 , 25.072250 , 29.955848 , 0.046062 , 0.033382 , 0.046062 , 0.734771 , 0.689910 , 0.000000 
 165257.000000 , 165257.000000 , 0.000000 , 21.784232 , 55.424069 , 25.496911 , 29.927158 , 0.045905 , 0.033414 , 0.045905 , 0.736587 , 0.686900 , 0.000000 
 166145.000000 , 166145.000000 , 0.000000 , 21.667793 , 55.762344 , 25.701422 , 30.061015 , 0.046151 , 0.033266 , 0.046151 , 0.737675 , 0.693680 , 0.000000 
 166003.000000 , 166003.000000 , 0.000000 , 21.686336 , 56.523849 , 26.417099 , 30.107031 , 0.046112 , 0.033215 , 0.046112 , 0.736815 , 0.694147 , 0.000000 
 166048.000000 , 166048.000000 , 2.000000 , 21.680432 , 56.418909 , 26.434186 , 29.985352 , 0.046125 , 0.033350 , 0.046125 , 0.737454 , 0.691530 , 0.000000 
 165667.000000 , 165667.000000 , 0.000000 , 21.730336 , 54.997842 , 25.050484 , 29.947638 , 0.046019 , 0.033392 , 0.046019 , 0.735533 , 0.689074 , 0.000000 
 166272.000000 , 166272.000000 , 6.000000 , 21.651108 , 57.204761 , 27.064048 , 30.140954 , 0.046187 , 0.033177 , 0.046187 , 0.736584 , 0.696060 , 0.000000 
 165344.000000 , 165344.000000 , 0.000000 , 21.772510 , 54.950565 , 25.000128 , 29.950446 , 0.045929 , 0.033388 , 0.045929 , 0.735114 , 0.687804 , 0.000000 
 166094.000000 , 166094.000000 , 0.000000 , 21.674371 , 56.699027 , 26.565863 , 30.133470 , 0.046137 , 0.033186 , 0.046137 , 0.735600 , 0.695141 , 0.000000 
