arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 90242.000000 , 74907.000000 , 0.000000 , 48.059539 , 29.026985 , 0.000000 , 34.969864 , 0.020808 , 0.028596 , 0.020808 , 0.332871 , 0.363818 , 0.000000 
 89927.000000 , 74756.000000 , 0.000000 , 48.156554 , 28.986309 , 0.000000 , 34.869273 , 0.020766 , 0.028679 , 0.020766 , 0.332010 , 0.362041 , 0.000000 
 90002.000000 , 74715.000000 , 0.000000 , 48.182696 , 29.161814 , 0.000000 , 35.129857 , 0.020754 , 0.028466 , 0.020754 , 0.331803 , 0.364548 , 0.000000 
 90133.000000 , 74777.000000 , 0.000000 , 48.143095 , 29.162633 , 0.000000 , 35.152148 , 0.020771 , 0.028448 , 0.020771 , 0.333223 , 0.365080 , 0.000000 
 90174.000000 , 74984.000000 , 0.000000 , 48.009369 , 28.969486 , 0.000000 , 34.838321 , 0.020829 , 0.028704 , 0.020829 , 0.333871 , 0.362828 , 0.000000 
 90466.000000 , 75138.000000 , 0.000000 , 47.911618 , 29.106095 , 0.000000 , 35.043680 , 0.020872 , 0.028536 , 0.020872 , 0.332627 , 0.365712 , 0.000000 
 89819.000000 , 74687.000000 , 0.000000 , 48.200317 , 28.910698 , 0.000000 , 34.768245 , 0.020747 , 0.028762 , 0.020747 , 0.331811 , 0.360664 , 0.000000 
 89540.000000 , 74433.000000 , 0.000000 , 48.365604 , 29.181621 , 0.000000 , 35.105143 , 0.020676 , 0.028486 , 0.020676 , 0.331787 , 0.362914 , 0.000000 
 90292.000000 , 75101.000000 , 0.000000 , 47.935123 , 28.963156 , 0.000000 , 34.822234 , 0.020862 , 0.028717 , 0.020862 , 0.333536 , 0.363223 , 0.000000 
 89899.000000 , 74733.000000 , 0.000000 , 48.171201 , 29.006516 , 0.000000 , 34.894486 , 0.020759 , 0.028658 , 0.020759 , 0.332846 , 0.362192 , 0.000000 
 90517.000000 , 74942.000000 , 0.000000 , 48.037059 , 28.991542 , 0.000000 , 35.016778 , 0.020817 , 0.028558 , 0.020817 , 0.332712 , 0.364477 , 0.000000 
 90114.000000 , 74695.000000 , 0.000000 , 48.195649 , 29.225758 , 0.000000 , 35.258718 , 0.020749 , 0.028362 , 0.020749 , 0.331847 , 0.365787 , 0.000000 
 89883.000000 , 74594.000000 , 0.000000 , 48.261044 , 29.082052 , 0.000000 , 35.044938 , 0.020721 , 0.028535 , 0.020721 , 0.331205 , 0.363077 , 0.000000 
 90134.000000 , 74751.000000 , 0.000000 , 48.159677 , 29.214041 , 0.000000 , 35.225996 , 0.020764 , 0.028388 , 0.020764 , 0.332349 , 0.365721 , 0.000000 
 90135.000000 , 74692.000000 , 0.000000 , 48.197896 , 29.153666 , 0.000000 , 35.181354 , 0.020748 , 0.028424 , 0.020748 , 0.331817 , 0.364968 , 0.000000 
 89727.000000 , 74650.000000 , 0.000000 , 48.224639 , 29.096459 , 0.000000 , 34.973047 , 0.020736 , 0.028593 , 0.020736 , 0.331826 , 0.362606 , 0.000000 
 89702.000000 , 74484.000000 , 0.000000 , 48.332472 , 29.308561 , 0.000000 , 35.296961 , 0.020690 , 0.028331 , 0.020690 , 0.330712 , 0.365147 , 0.000000 
 90285.000000 , 74876.000000 , 0.000000 , 48.079338 , 29.164755 , 0.000000 , 35.166675 , 0.020799 , 0.028436 , 0.020799 , 0.332178 , 0.365715 , 0.000000 
 89651.000000 , 74810.000000 , 0.000000 , 48.121546 , 28.834646 , 0.000000 , 34.554938 , 0.020781 , 0.028939 , 0.020781 , 0.332223 , 0.359038 , 0.000000 
 89957.000000 , 74734.000000 , 0.000000 , 48.170347 , 29.081450 , 0.000000 , 35.005414 , 0.020760 , 0.028567 , 0.020760 , 0.333115 , 0.363350 , 0.000000 
