sim. n : 0
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 90154.000000 , 74898.000000 , 0.000000 , 48.065009 , 29.037738 , 0.000000 , 34.952445 , 0.020805 , 0.028610 , 0.020805 , 0.331798 , 0.363596 , 0.000000 
 166272.000000 , 166272.000000 , 6.000000 , 21.651108 , 57.204761 , 27.064048 , 30.140954 , 0.046187 , 0.033177 , 0.033177 , 0.529109 , 0.696060 , 0.000000 
 44199.000000 , 44199.000000 , 2.000000 , 81.449197 , 77.950215 , 37.810022 , 40.141138 , 0.012278 , 0.024912 , 0.012278 , 0.195801 , 0.492837 , 0.000000 
 210460.000000 , 210460.000000 , 0.000000 , 17.105260 , 38.077388 , 3.115810 , 34.961672 , 0.058462 , 0.028603 , 0.028603 , 0.456153 , 0.510978 , 0.000000 
 210457.000000 , 210457.000000 , 0.000000 , 17.105504 , 9.967689 , 0.000000 , 9.967689 , 0.058461 , 0.100324 , 0.058461 , 0.932323 , 0.582718 , 0.000000 
sim. n : 68
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224923.000000 , 224923.000000 , 9.000000 , 16.005272 , 220.242286 , 205.253978 , 14.988323 , 0.062479 , 0.066719 , 0.062479 , 1.000000 , 0.936462 , 0.000000 
 90162.000000 , 74538.000000 , 0.000000 , 48.296894 , 29.268966 , 0.000000 , 35.404143 , 0.020705 , 0.028245 , 0.020705 , 0.331393 , 0.366526 , 0.000000 
 165344.000000 , 165344.000000 , 0.000000 , 21.772510 , 54.950565 , 25.000128 , 29.950446 , 0.045929 , 0.033388 , 0.033388 , 0.534392 , 0.687804 , 0.000000 
 43944.000000 , 43944.000000 , 0.000000 , 81.921397 , 76.671677 , 36.985602 , 39.686296 , 0.012207 , 0.025198 , 0.012207 , 0.195374 , 0.484444 , 0.000000 
 209286.000000 , 209286.000000 , 0.000000 , 17.201121 , 38.129689 , 3.098727 , 35.031430 , 0.058136 , 0.028546 , 0.028546 , 0.456883 , 0.509145 , 0.000000 
 209284.000000 , 209284.000000 , 0.000000 , 17.201286 , 9.979011 , 0.000000 , 9.979011 , 0.058135 , 0.100210 , 0.058135 , 0.930470 , 0.580132 , 0.000000 
sim. n : 69
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225794.000000 , 225794.000000 , 4.000000 , 15.943661 , 262.392819 , 247.386964 , 15.006097 , 0.062721 , 0.066640 , 0.062721 , 1.000000 , 0.941195 , 0.000000 
 90007.000000 , 74854.000000 , 0.000000 , 48.093394 , 29.082297 , 0.000000 , 34.970287 , 0.020793 , 0.028596 , 0.020793 , 0.331515 , 0.363566 , 0.000000 
 166094.000000 , 166094.000000 , 0.000000 , 21.674371 , 56.699027 , 26.565863 , 30.133470 , 0.046137 , 0.033186 , 0.033186 , 0.529101 , 0.695141 , 0.000000 
 44540.000000 , 44540.000000 , 0.000000 , 80.825840 , 78.314725 , 38.428500 , 39.886375 , 0.012372 , 0.025071 , 0.012372 , 0.197259 , 0.493485 , 0.000000 
 210632.000000 , 210632.000000 , 0.000000 , 17.091339 , 38.079006 , 3.114677 , 34.964348 , 0.058509 , 0.028601 , 0.028601 , 0.455998 , 0.511434 , 0.000000 
 210631.000000 , 210631.000000 , 0.000000 , 17.091420 , 9.971056 , 0.000000 , 9.971076 , 0.058509 , 0.100290 , 0.058509 , 0.932846 , 0.583397 , 0.000000 
sim. n : 70
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225193.000000 , 225193.000000 , 4.000000 , 15.986194 , 245.599111 , 230.603477 , 14.995677 , 0.062554 , 0.066686 , 0.062554 , 1.000000 , 0.938039 , 0.000000 
 90323.000000 , 74823.000000 , 0.000000 , 48.113266 , 29.106543 , 0.000000 , 35.136125 , 0.020784 , 0.028461 , 0.020784 , 0.332262 , 0.365140 , 0.000000 
 165360.000000 , 165360.000000 , 4.000000 , 21.770555 , 55.689132 , 25.600363 , 30.088952 , 0.045934 , 0.033235 , 0.033235 , 0.531298 , 0.691047 , 0.000000 
 44328.000000 , 44328.000000 , 0.000000 , 81.212302 , 77.635456 , 37.701338 , 39.935341 , 0.012313 , 0.025040 , 0.012313 , 0.196844 , 0.491740 , 0.000000 
 209681.000000 , 209681.000000 , 0.000000 , 17.168837 , 38.213503 , 3.240728 , 34.973004 , 0.058245 , 0.028593 , 0.028593 , 0.457101 , 0.509251 , 0.000000 
 209678.000000 , 209678.000000 , 0.000000 , 17.169083 , 10.013033 , 0.000000 , 10.013033 , 0.058244 , 0.099870 , 0.058244 , 0.931104 , 0.583201 , 0.000000 
sim. n : 71
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224918.000000 , 224918.000000 , 7.000000 , 16.005767 , 231.635203 , 216.677916 , 14.957290 , 0.062477 , 0.066857 , 0.062477 , 1.000000 , 0.934494 , 0.000000 
 90027.000000 , 74694.000000 , 0.000000 , 48.196443 , 29.083145 , 0.000000 , 35.053317 , 0.020748 , 0.028528 , 0.020748 , 0.332094 , 0.363650 , 0.000000 
 165681.000000 , 165681.000000 , 0.000000 , 21.728413 , 55.628722 , 25.721495 , 29.907228 , 0.046023 , 0.033437 , 0.033437 , 0.535181 , 0.688206 , 0.000000 
 43895.000000 , 43895.000000 , 1.000000 , 82.013558 , 78.850786 , 38.527934 , 40.323805 , 0.012193 , 0.024799 , 0.012193 , 0.195160 , 0.491672 , 0.000000 
 209574.000000 , 209574.000000 , 0.000000 , 17.177632 , 37.895627 , 3.054497 , 34.841512 , 0.058215 , 0.028701 , 0.028701 , 0.459388 , 0.507077 , 0.000000 
 209570.000000 , 209570.000000 , 0.000000 , 17.177960 , 10.018257 , 0.000000 , 10.018297 , 0.058214 , 0.099817 , 0.058214 , 0.931762 , 0.583206 , 0.000000 
sim. n : 72
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224538.000000 , 224538.000000 , 20.000000 , 16.032860 , 223.221097 , 208.227470 , 14.993766 , 0.062372 , 0.066694 , 0.062372 , 1.000000 , 0.935190 , 0.000000 
 89662.000000 , 74631.000000 , 0.000000 , 48.237143 , 29.057869 , 0.000000 , 34.910247 , 0.020731 , 0.028645 , 0.020731 , 0.332376 , 0.361861 , 0.000000 
 165549.000000 , 165549.000000 , 0.000000 , 21.745744 , 55.838743 , 25.734728 , 30.104016 , 0.045986 , 0.033218 , 0.033218 , 0.532582 , 0.692182 , 0.000000 
 43937.000000 , 43937.000000 , 0.000000 , 81.935185 , 76.576582 , 36.605297 , 39.971510 , 0.012205 , 0.025018 , 0.012205 , 0.195677 , 0.487843 , 0.000000 
 209485.000000 , 209485.000000 , 0.000000 , 17.184936 , 38.279551 , 3.190680 , 35.088871 , 0.058191 , 0.028499 , 0.028499 , 0.456922 , 0.510460 , 0.000000 
 209485.000000 , 209485.000000 , 0.000000 , 17.184936 , 9.974470 , 0.000000 , 9.974495 , 0.058191 , 0.100256 , 0.058191 , 0.932960 , 0.580421 , 0.000000 
sim. n : 73
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225516.000000 , 225516.000000 , 8.000000 , 15.963359 , 256.521415 , 241.512403 , 15.009172 , 0.062643 , 0.066626 , 0.062643 , 1.000000 , 0.940226 , 0.000000 
 90571.000000 , 75124.000000 , 0.000000 , 47.920676 , 29.015013 , 0.000000 , 34.981402 , 0.020868 , 0.028587 , 0.020868 , 0.333120 , 0.364993 , 0.000000 
 165905.000000 , 165905.000000 , 0.000000 , 21.699122 , 55.882523 , 25.844194 , 30.038646 , 0.046085 , 0.033290 , 0.033290 , 0.531427 , 0.692163 , 0.000000 
 44154.000000 , 44154.000000 , 2.000000 , 81.532656 , 76.444150 , 36.750466 , 39.695614 , 0.012265 , 0.025192 , 0.012265 , 0.195791 , 0.486868 , 0.000000 
 210054.000000 , 210054.000000 , 0.000000 , 17.138416 , 37.919356 , 3.021124 , 34.898232 , 0.058348 , 0.028655 , 0.028655 , 0.457426 , 0.509064 , 0.000000 
 210054.000000 , 210054.000000 , 0.000000 , 17.138416 , 9.984570 , 0.000000 , 9.984600 , 0.058348 , 0.100154 , 0.058348 , 0.931437 , 0.582586 , 0.000000 
sim. n : 74
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225593.000000 , 225593.000000 , 31.000000 , 15.957922 , 248.020648 , 233.023583 , 14.997071 , 0.062665 , 0.066680 , 0.062665 , 1.000000 , 0.939788 , 0.000000 
 90123.000000 , 75025.000000 , 0.000000 , 47.983945 , 28.959305 , 0.000000 , 34.788077 , 0.020840 , 0.028745 , 0.020840 , 0.332568 , 0.362497 , 0.000000 
 165915.000000 , 165915.000000 , 0.000000 , 21.697830 , 54.745705 , 24.812249 , 29.933751 , 0.046088 , 0.033407 , 0.033407 , 0.533108 , 0.689787 , 0.000000 
 44546.000000 , 44546.000000 , 0.000000 , 80.815235 , 76.920867 , 36.945301 , 39.975566 , 0.012374 , 0.025015 , 0.012374 , 0.197462 , 0.494654 , 0.000000 
 210460.000000 , 210460.000000 , 0.000000 , 17.105367 , 38.036493 , 3.069728 , 34.967065 , 0.058461 , 0.028598 , 0.028598 , 0.456370 , 0.511054 , 0.000000 
 210459.000000 , 210459.000000 , 0.000000 , 17.105448 , 9.999111 , 0.000000 , 9.999116 , 0.058461 , 0.100009 , 0.058461 , 0.932915 , 0.584557 , 0.000000 
sim. n : 75
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225307.000000 , 225307.000000 , 12.000000 , 15.978112 , 259.304342 , 244.306462 , 14.997970 , 0.062586 , 0.066676 , 0.062586 , 1.000000 , 0.938657 , 0.000000 
 89897.000000 , 74696.000000 , 0.000000 , 48.195091 , 29.075531 , 0.000000 , 34.992653 , 0.020749 , 0.028577 , 0.020749 , 0.331530 , 0.363031 , 0.000000 
 165958.000000 , 165958.000000 , 0.000000 , 21.692118 , 55.436436 , 25.530941 , 29.905519 , 0.046100 , 0.033439 , 0.033439 , 0.534286 , 0.689318 , 0.000000 
 44134.000000 , 44134.000000 , 0.000000 , 81.569323 , 78.039209 , 37.886870 , 40.153135 , 0.012260 , 0.024905 , 0.012260 , 0.195884 , 0.492258 , 0.000000 
 210090.000000 , 210090.000000 , 0.000000 , 17.135420 , 38.247285 , 3.145421 , 35.101864 , 0.058359 , 0.028489 , 0.028489 , 0.455193 , 0.512124 , 0.000000 
 210090.000000 , 210090.000000 , 0.000000 , 17.135420 , 9.996399 , 0.000000 , 9.996399 , 0.058359 , 0.100036 , 0.058359 , 0.932461 , 0.583376 , 0.000000 
sim. n : 76
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224641.000000 , 224641.000000 , 3.000000 , 16.025494 , 262.313925 , 247.288388 , 15.025573 , 0.062401 , 0.066553 , 0.062401 , 1.000000 , 0.937604 , 0.000000 
 90218.000000 , 74750.000000 , 0.000000 , 48.160309 , 29.118905 , 0.000000 , 35.144474 , 0.020764 , 0.028454 , 0.020764 , 0.332753 , 0.364870 , 0.000000 
 164868.000000 , 164868.000000 , 2.000000 , 21.835548 , 55.225457 , 25.238088 , 29.987747 , 0.045797 , 0.033347 , 0.033347 , 0.534401 , 0.686673 , 0.000000 
 44301.000000 , 44301.000000 , 0.000000 , 81.261892 , 78.099948 , 38.118016 , 39.983853 , 0.012306 , 0.025010 , 0.012306 , 0.197208 , 0.492037 , 0.000000 
 209164.000000 , 209164.000000 , 0.000000 , 17.211294 , 38.050431 , 3.098337 , 34.953079 , 0.058101 , 0.028610 , 0.028610 , 0.458486 , 0.507706 , 0.000000 
 209161.000000 , 209161.000000 , 0.000000 , 17.211541 , 10.040644 , 0.000000 , 10.040718 , 0.058101 , 0.099594 , 0.058101 , 0.931090 , 0.583371 , 0.000000 
sim. n : 77
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224502.000000 , 224502.000000 , 6.000000 , 16.035490 , 270.783783 , 255.740716 , 15.043124 , 0.062362 , 0.066476 , 0.062362 , 1.000000 , 0.938114 , 0.000000 
 89904.000000 , 74642.000000 , 0.000000 , 48.230212 , 29.049108 , 0.000000 , 34.989928 , 0.020734 , 0.028580 , 0.020734 , 0.332478 , 0.362739 , 0.000000 
 165146.000000 , 165146.000000 , 0.000000 , 21.798890 , 54.934779 , 25.012871 , 29.921908 , 0.045874 , 0.033420 , 0.033420 , 0.535911 , 0.686317 , 0.000000 
 44085.000000 , 44085.000000 , 1.000000 , 81.660418 , 78.441431 , 38.165515 , 40.277701 , 0.012246 , 0.024828 , 0.012246 , 0.196368 , 0.493234 , 0.000000 
 209229.000000 , 209229.000000 , 0.000000 , 17.206026 , 37.897928 , 3.020603 , 34.877809 , 0.058119 , 0.028672 , 0.028672 , 0.459762 , 0.506767 , 0.000000 
 209227.000000 , 209227.000000 , 0.000000 , 17.206190 , 10.000062 , 0.000000 , 10.000062 , 0.058119 , 0.099999 , 0.058119 , 0.931961 , 0.581190 , 0.000000 
sim. n : 78
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224750.000000 , 224750.000000 , 7.000000 , 16.017689 , 230.247602 , 215.213915 , 15.033778 , 0.062431 , 0.066517 , 0.062431 , 1.000000 , 0.938573 , 0.000000 
 89932.000000 , 74796.000000 , 0.000000 , 48.130590 , 29.139261 , 0.000000 , 35.035991 , 0.020777 , 0.028542 , 0.020777 , 0.332796 , 0.363968 , 0.000000 
 165736.000000 , 165736.000000 , 1.000000 , 21.721144 , 55.940231 , 25.898876 , 30.041627 , 0.046038 , 0.033287 , 0.033287 , 0.533183 , 0.691530 , 0.000000 
 43870.000000 , 43870.000000 , 0.000000 , 82.060078 , 79.165508 , 38.957431 , 40.208077 , 0.012186 , 0.024871 , 0.012186 , 0.195195 , 0.489983 , 0.000000 
 209603.000000 , 209603.000000 , 0.000000 , 17.175210 , 38.161180 , 3.131696 , 35.029484 , 0.058223 , 0.028547 , 0.028547 , 0.457263 , 0.509884 , 0.000000 
 209603.000000 , 209603.000000 , 0.000000 , 17.175210 , 9.982057 , 0.000000 , 9.982057 , 0.058223 , 0.100180 , 0.058223 , 0.932605 , 0.581190 , 0.000000 
sim. n : 79
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224671.000000 , 224671.000000 , 12.000000 , 16.023295 , 249.093528 , 234.033516 , 15.060140 , 0.062409 , 0.066400 , 0.062409 , 1.000000 , 0.939890 , 0.000000 
 89465.000000 , 74458.000000 , 0.000000 , 48.348998 , 29.105148 , 0.000000 , 34.971379 , 0.020683 , 0.028595 , 0.020683 , 0.331409 , 0.361656 , 0.000000 
 165965.000000 , 165965.000000 , 6.000000 , 21.691138 , 55.012944 , 25.052791 , 29.961026 , 0.046102 , 0.033377 , 0.033377 , 0.534805 , 0.690628 , 0.000000 
 43685.000000 , 43685.000000 , 0.000000 , 82.407455 , 77.307153 , 37.132692 , 40.174462 , 0.012135 , 0.024891 , 0.012135 , 0.194440 , 0.487510 , 0.000000 
 209642.000000 , 209642.000000 , 2.000000 , 17.171987 , 37.950816 , 2.951473 , 34.999690 , 0.058234 , 0.028572 , 0.028572 , 0.457812 , 0.509546 , 0.000000 
 209636.000000 , 209636.000000 , 0.000000 , 17.172478 , 9.981310 , 0.000000 , 9.981320 , 0.058233 , 0.100187 , 0.058233 , 0.933080 , 0.581239 , 0.000000 
sim. n : 80
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225097.000000 , 225097.000000 , 0.000000 , 15.993088 , 237.136224 , 222.108700 , 15.027542 , 0.062527 , 0.066544 , 0.062527 , 1.000000 , 0.939627 , 0.000000 
 89754.000000 , 74535.000000 , 0.000000 , 48.299406 , 28.857779 , 0.000000 , 34.750249 , 0.020704 , 0.028777 , 0.020704 , 0.331124 , 0.359738 , 0.000000 
 166093.000000 , 166093.000000 , 0.000000 , 21.674581 , 55.237517 , 25.234902 , 30.002878 , 0.046137 , 0.033330 , 0.033330 , 0.533052 , 0.692121 , 0.000000 
 43783.000000 , 43783.000000 , 2.000000 , 82.223607 , 75.651772 , 35.852467 , 39.800950 , 0.012162 , 0.025125 , 0.012162 , 0.194507 , 0.484057 , 0.000000 
 209872.000000 , 209872.000000 , 0.000000 , 17.153294 , 38.047246 , 3.139564 , 34.908142 , 0.058298 , 0.028647 , 0.028647 , 0.458148 , 0.508767 , 0.000000 
 209871.000000 , 209871.000000 , 0.000000 , 17.153376 , 10.024687 , 0.000000 , 10.024687 , 0.058298 , 0.099754 , 0.058298 , 0.932358 , 0.584415 , 0.000000 
sim. n : 81
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225376.000000 , 225376.000000 , 1.000000 , 15.973299 , 262.100050 , 247.127817 , 14.972241 , 0.062604 , 0.066790 , 0.062604 , 1.000000 , 0.937329 , 0.000000 
 89666.000000 , 74578.000000 , 0.000000 , 48.271584 , 29.070244 , 0.000000 , 34.951557 , 0.020716 , 0.028611 , 0.020716 , 0.330905 , 0.362030 , 0.000000 
 166015.000000 , 166015.000000 , 1.000000 , 21.684777 , 55.386069 , 25.401844 , 29.984355 , 0.046115 , 0.033351 , 0.033351 , 0.532721 , 0.691369 , 0.000000 
 44269.000000 , 44269.000000 , 3.000000 , 81.320974 , 78.921594 , 38.823072 , 40.104983 , 0.012297 , 0.024935 , 0.012297 , 0.196423 , 0.493169 , 0.000000 
 210277.000000 , 210277.000000 , 0.000000 , 17.120266 , 38.152410 , 3.118781 , 35.033629 , 0.058410 , 0.028544 , 0.028544 , 0.455942 , 0.511581 , 0.000000 
 210277.000000 , 210277.000000 , 0.000000 , 17.120266 , 9.979276 , 0.000000 , 9.979284 , 0.058410 , 0.100208 , 0.058410 , 0.933005 , 0.582893 , 0.000000 
sim. n : 82
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225093.000000 , 225093.000000 , 3.000000 , 15.993384 , 258.893083 , 243.840312 , 15.052886 , 0.062526 , 0.066432 , 0.062526 , 1.000000 , 0.941195 , 0.000000 
 90204.000000 , 74956.000000 , 0.000000 , 48.028161 , 28.992098 , 0.000000 , 34.890515 , 0.020821 , 0.028661 , 0.020821 , 0.333000 , 0.363230 , 0.000000 
 166047.000000 , 166047.000000 , 0.000000 , 21.680602 , 55.718684 , 25.728340 , 29.990344 , 0.046124 , 0.033344 , 0.033344 , 0.533284 , 0.691640 , 0.000000 
 43793.000000 , 43793.000000 , 0.000000 , 82.204893 , 78.309724 , 38.263444 , 40.046661 , 0.012165 , 0.024971 , 0.012165 , 0.194555 , 0.487157 , 0.000000 
 209839.000000 , 209839.000000 , 0.000000 , 17.156005 , 38.228022 , 3.203192 , 35.025100 , 0.058289 , 0.028551 , 0.028551 , 0.456626 , 0.510391 , 0.000000 
 209837.000000 , 209837.000000 , 0.000000 , 17.156168 , 10.005497 , 0.000000 , 10.005497 , 0.058288 , 0.099945 , 0.058288 , 0.932224 , 0.583201 , 0.000000 
sim. n : 83
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224215.000000 , 224215.000000 , 1.000000 , 16.055994 , 246.437165 , 231.405444 , 15.031804 , 0.062282 , 0.066526 , 0.062282 , 1.000000 , 0.936211 , 0.000000 
 89628.000000 , 74660.000000 , 0.000000 , 48.218520 , 29.128120 , 0.000000 , 34.967789 , 0.020739 , 0.028598 , 0.020739 , 0.332984 , 0.362597 , 0.000000 
 164921.000000 , 164921.000000 , 3.000000 , 21.828601 , 55.114093 , 25.133708 , 29.980658 , 0.045811 , 0.033355 , 0.033355 , 0.535545 , 0.686729 , 0.000000 
 44324.000000 , 44324.000000 , 0.000000 , 81.219988 , 77.910816 , 37.858742 , 40.052074 , 0.012312 , 0.024967 , 0.012312 , 0.197685 , 0.493131 , 0.000000 
 209240.000000 , 209240.000000 , 0.000000 , 17.205098 , 38.226485 , 3.159061 , 35.067693 , 0.058122 , 0.028516 , 0.028516 , 0.457857 , 0.509554 , 0.000000 
 209238.000000 , 209238.000000 , 0.000000 , 17.205263 , 9.974189 , 0.000000 , 9.974313 , 0.058122 , 0.100258 , 0.058122 , 0.933203 , 0.579725 , 0.000000 
sim. n : 84
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225353.000000 , 225353.000000 , 17.000000 , 15.974886 , 243.782394 , 228.767566 , 15.014994 , 0.062598 , 0.066600 , 0.062598 , 1.000000 , 0.939912 , 0.000000 
 89962.000000 , 74550.000000 , 0.000000 , 48.289583 , 29.123181 , 0.000000 , 35.144033 , 0.020708 , 0.028454 , 0.020708 , 0.330814 , 0.363888 , 0.000000 
 165784.000000 , 165784.000000 , 0.000000 , 21.714933 , 57.301113 , 27.155975 , 30.145154 , 0.046051 , 0.033173 , 0.033173 , 0.529932 , 0.694111 , 0.000000 
 44138.000000 , 44138.000000 , 0.000000 , 81.562110 , 77.772822 , 37.458355 , 40.314467 , 0.012261 , 0.024805 , 0.012261 , 0.195862 , 0.494279 , 0.000000 
 209921.000000 , 209921.000000 , 0.000000 , 17.149253 , 37.988832 , 3.067618 , 34.921476 , 0.058312 , 0.028636 , 0.028636 , 0.457452 , 0.509082 , 0.000000 
 209919.000000 , 209919.000000 , 0.000000 , 17.149417 , 9.980598 , 0.000000 , 9.980641 , 0.058311 , 0.100194 , 0.058311 , 0.931512 , 0.581981 , 0.000000 
sim. n : 85
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225811.000000 , 225811.000000 , 16.000000 , 15.942520 , 252.297576 , 237.286071 , 15.011528 , 0.062725 , 0.066615 , 0.062725 , 1.000000 , 0.941603 , 0.000000 
 90075.000000 , 74908.000000 , 0.000000 , 48.058905 , 28.966932 , 0.000000 , 34.832013 , 0.020808 , 0.028709 , 0.020808 , 0.331729 , 0.362389 , 0.000000 
 166418.000000 , 166418.000000 , 0.000000 , 21.632254 , 55.525832 , 25.522768 , 30.003064 , 0.046227 , 0.033330 , 0.033330 , 0.531363 , 0.693480 , 0.000000 
 44209.000000 , 44209.000000 , 0.000000 , 81.431302 , 77.972930 , 37.988234 , 39.986854 , 0.012280 , 0.025008 , 0.012280 , 0.195779 , 0.491050 , 0.000000 
 210626.000000 , 210626.000000 , 0.000000 , 17.091890 , 38.198486 , 3.166754 , 35.032105 , 0.058507 , 0.028545 , 0.028545 , 0.455083 , 0.512408 , 0.000000 
 210624.000000 , 210624.000000 , 0.000000 , 17.092052 , 10.004134 , 0.000000 , 10.004134 , 0.058507 , 0.099959 , 0.058507 , 0.932745 , 0.585309 , 0.000000 
sim. n : 86
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225275.000000 , 225275.000000 , 9.000000 , 15.980395 , 228.107873 , 213.109057 , 14.998879 , 0.062577 , 0.066672 , 0.062577 , 1.000000 , 0.938580 , 0.000000 
 89750.000000 , 74701.000000 , 0.000000 , 48.191906 , 29.033824 , 0.000000 , 34.882975 , 0.020750 , 0.028667 , 0.020750 , 0.331599 , 0.361917 , 0.000000 
 166069.000000 , 166069.000000 , 1.000000 , 21.677637 , 56.206679 , 26.172766 , 30.034470 , 0.046130 , 0.033295 , 0.033295 , 0.532068 , 0.692752 , 0.000000 
 44145.000000 , 44145.000000 , 2.000000 , 81.549067 , 78.235074 , 38.132373 , 40.104043 , 0.012263 , 0.024935 , 0.012263 , 0.195960 , 0.491778 , 0.000000 
 210208.000000 , 210208.000000 , 0.000000 , 17.125816 , 38.178290 , 3.133425 , 35.044905 , 0.058391 , 0.028535 , 0.028535 , 0.455998 , 0.511580 , 0.000000 
 210207.000000 , 210207.000000 , 0.000000 , 17.125898 , 9.996193 , 0.000000 , 9.996234 , 0.058391 , 0.100038 , 0.058391 , 0.933113 , 0.583691 , 0.000000 
sim. n : 87
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225038.000000 , 225038.000000 , 7.000000 , 15.997155 , 233.829158 , 218.842828 , 14.986392 , 0.062511 , 0.066727 , 0.062511 , 1.000000 , 0.936816 , 0.000000 
 90073.000000 , 74852.000000 , 0.000000 , 48.094475 , 29.066006 , 0.000000 , 34.976518 , 0.020792 , 0.028591 , 0.020792 , 0.332619 , 0.363623 , 0.000000 
 165836.000000 , 165836.000000 , 3.000000 , 21.707999 , 54.954681 , 25.006197 , 29.948516 , 0.046066 , 0.033391 , 0.033391 , 0.534155 , 0.689804 , 0.000000 
 43973.000000 , 43973.000000 , 0.000000 , 81.867684 , 78.222446 , 38.126224 , 40.097220 , 0.012215 , 0.024939 , 0.012215 , 0.195403 , 0.489781 , 0.000000 
 209803.000000 , 209803.000000 , 0.000000 , 17.158800 , 38.131853 , 3.057136 , 35.074717 , 0.058279 , 0.028511 , 0.028511 , 0.456088 , 0.511031 , 0.000000 
 209803.000000 , 209803.000000 , 0.000000 , 17.158800 , 10.004873 , 0.000000 , 10.004873 , 0.058279 , 0.099951 , 0.058279 , 0.932300 , 0.583075 , 0.000000 
sim. n : 88
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224377.000000 , 224377.000000 , 14.000000 , 16.044413 , 221.483494 , 206.544184 , 14.939360 , 0.062327 , 0.066937 , 0.062327 , 1.000000 , 0.931125 , 0.000000 
 89787.000000 , 74627.000000 , 0.000000 , 48.239877 , 29.012789 , 0.000000 , 34.906823 , 0.020730 , 0.028648 , 0.020730 , 0.332596 , 0.361805 , 0.000000 
 165202.000000 , 165202.000000 , 0.000000 , 21.791488 , 55.061531 , 24.988970 , 30.072626 , 0.045889 , 0.033253 , 0.033253 , 0.533522 , 0.690009 , 0.000000 
 43999.000000 , 43999.000000 , 0.000000 , 81.819981 , 76.159740 , 36.257962 , 39.902284 , 0.012222 , 0.025061 , 0.012222 , 0.196094 , 0.487684 , 0.000000 
 209199.000000 , 209199.000000 , 1.000000 , 17.208483 , 38.105096 , 3.086266 , 35.019329 , 0.058111 , 0.028556 , 0.028556 , 0.458159 , 0.508751 , 0.000000 
 209194.000000 , 209194.000000 , 0.000000 , 17.208894 , 9.993212 , 0.000000 , 9.993255 , 0.058109 , 0.100067 , 0.058109 , 0.932333 , 0.580703 , 0.000000 
sim. n : 89
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 225010.000000 , 225010.000000 , 3.000000 , 15.999099 , 228.757196 , 213.776742 , 14.980509 , 0.062504 , 0.066753 , 0.062504 , 1.000000 , 0.936335 , 0.000000 
 89805.000000 , 74665.000000 , 0.000000 , 48.214790 , 29.206105 , 0.000000 , 35.129244 , 0.020741 , 0.028466 , 0.020741 , 0.331830 , 0.364299 , 0.000000 
 166090.000000 , 166090.000000 , 0.000000 , 21.674738 , 55.753229 , 25.813275 , 29.940059 , 0.046137 , 0.033400 , 0.033400 , 0.534371 , 0.690667 , 0.000000 
 43775.000000 , 43775.000000 , 2.000000 , 82.237744 , 77.030706 , 37.050652 , 39.980880 , 0.012160 , 0.025012 , 0.012160 , 0.194547 , 0.486162 , 0.000000 
 209861.000000 , 209861.000000 , 0.000000 , 17.154008 , 37.794986 , 3.007049 , 34.787986 , 0.058295 , 0.028746 , 0.028746 , 0.459903 , 0.506995 , 0.000000 
 209859.000000 , 209859.000000 , 0.000000 , 17.154171 , 9.997415 , 0.000000 , 9.997543 , 0.058295 , 0.100025 , 0.058295 , 0.932665 , 0.582805 , 0.000000 
sim. n : 90
arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
