arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 209917.000000 , 209917.000000 , 0.000000 , 17.149561 , 38.291894 , 3.163923 , 35.128276 , 0.058311 , 0.028467 , 0.058311 , 0.932053 , 0.512087 , 0.000000 
 209523.000000 , 209523.000000 , 2.000000 , 17.181808 , 38.324270 , 3.190213 , 35.134584 , 0.058201 , 0.028462 , 0.058201 , 0.931557 , 0.511218 , 0.000000 
 209649.000000 , 209649.000000 , 0.000000 , 17.171545 , 38.203455 , 3.187389 , 35.016380 , 0.058236 , 0.028558 , 0.058236 , 0.931359 , 0.509802 , 0.000000 
 209840.000000 , 209840.000000 , 0.000000 , 17.155782 , 37.999391 , 3.050188 , 34.949203 , 0.058289 , 0.028613 , 0.058289 , 0.932759 , 0.509292 , 0.000000 
 209991.000000 , 209991.000000 , 0.000000 , 17.143572 , 38.244982 , 3.192266 , 35.053281 , 0.058331 , 0.028528 , 0.058331 , 0.932369 , 0.511172 , 0.000000 
 209961.000000 , 209961.000000 , 0.000000 , 17.145987 , 38.060325 , 3.039661 , 35.020687 , 0.058323 , 0.028555 , 0.058323 , 0.931467 , 0.510625 , 0.000000 
 210330.000000 , 210330.000000 , 0.000000 , 17.115832 , 38.088075 , 3.063069 , 35.025457 , 0.058425 , 0.028551 , 0.058425 , 0.934053 , 0.511594 , 0.000000 
 209109.000000 , 209109.000000 , 0.000000 , 17.215723 , 38.222725 , 3.103185 , 35.119826 , 0.058086 , 0.028474 , 0.058086 , 0.932070 , 0.509996 , 0.000000 
 209958.000000 , 209958.000000 , 2.000000 , 17.146247 , 38.035984 , 3.039846 , 34.998038 , 0.058322 , 0.028573 , 0.058322 , 0.931135 , 0.510287 , 0.000000 
 209173.000000 , 209173.000000 , 0.000000 , 17.210607 , 38.026385 , 3.067744 , 34.959972 , 0.058104 , 0.028604 , 0.058104 , 0.931533 , 0.507826 , 0.000000 
 210043.000000 , 210043.000000 , 0.000000 , 17.139306 , 38.192956 , 3.078832 , 35.114124 , 0.058345 , 0.028479 , 0.058345 , 0.931810 , 0.512187 , 0.000000 
 210006.000000 , 210006.000000 , 0.000000 , 17.142345 , 37.845184 , 3.009434 , 34.836124 , 0.058335 , 0.028706 , 0.058335 , 0.932068 , 0.508042 , 0.000000 
 210335.000000 , 210335.000000 , 0.000000 , 17.115511 , 37.996069 , 3.134070 , 34.862081 , 0.058427 , 0.028684 , 0.058427 , 0.932576 , 0.509218 , 0.000000 
 209443.000000 , 209443.000000 , 3.000000 , 17.188399 , 38.111792 , 3.072175 , 35.040062 , 0.058179 , 0.028539 , 0.058179 , 0.932366 , 0.509647 , 0.000000 
 209945.000000 , 209945.000000 , 0.000000 , 17.147338 , 38.199210 , 3.181733 , 35.017618 , 0.058318 , 0.028557 , 0.058318 , 0.931317 , 0.510540 , 0.000000 
 209022.000000 , 209022.000000 , 0.000000 , 17.222995 , 38.131929 , 3.040829 , 35.091338 , 0.058062 , 0.028497 , 0.058062 , 0.931300 , 0.509368 , 0.000000 
 209803.000000 , 209803.000000 , 0.000000 , 17.158826 , 38.187499 , 3.106073 , 35.082107 , 0.058279 , 0.028505 , 0.058279 , 0.932731 , 0.511138 , 0.000000 
 209461.000000 , 209461.000000 , 0.000000 , 17.186748 , 37.978965 , 3.108428 , 34.870713 , 0.058184 , 0.028677 , 0.058184 , 0.932006 , 0.507233 , 0.000000 
 210181.000000 , 210181.000000 , 0.000000 , 17.127944 , 38.155083 , 3.180921 , 34.974374 , 0.058384 , 0.028592 , 0.058384 , 0.932439 , 0.510487 , 0.000000 
 209804.000000 , 209804.000000 , 0.000000 , 17.158842 , 38.468485 , 3.325308 , 35.143424 , 0.058279 , 0.028455 , 0.058279 , 0.931775 , 0.512031 , 0.000000 
 209889.000000 , 209889.000000 , 1.000000 , 17.151800 , 38.172201 , 3.154705 , 35.017698 , 0.058303 , 0.028557 , 0.058303 , 0.932330 , 0.510409 , 0.000000 
 209498.000000 , 209498.000000 , 0.000000 , 17.183876 , 38.243762 , 3.189923 , 35.054444 , 0.058194 , 0.028527 , 0.058194 , 0.931993 , 0.509990 , 0.000000 
 209519.000000 , 209519.000000 , 0.000000 , 17.182191 , 38.211429 , 3.195592 , 35.015920 , 0.058200 , 0.028558 , 0.058200 , 0.931618 , 0.509480 , 0.000000 
 209880.000000 , 209880.000000 , 0.000000 , 17.152657 , 37.842976 , 3.009448 , 34.833786 , 0.058300 , 0.028708 , 0.058300 , 0.931517 , 0.507702 , 0.000000 
 210420.000000 , 210420.000000 , 0.000000 , 17.108638 , 38.039883 , 3.091232 , 34.948695 , 0.058450 , 0.028613 , 0.058450 , 0.931849 , 0.510688 , 0.000000 
 209753.000000 , 209753.000000 , 1.000000 , 17.162989 , 38.107861 , 3.153460 , 34.954924 , 0.058265 , 0.028608 , 0.058265 , 0.932820 , 0.509161 , 0.000000 
 209747.000000 , 209747.000000 , 0.000000 , 17.163532 , 37.878494 , 3.015975 , 34.862567 , 0.058263 , 0.028684 , 0.058263 , 0.931228 , 0.507800 , 0.000000 
 209678.000000 , 209678.000000 , 0.000000 , 17.169133 , 38.206255 , 3.163583 , 35.043057 , 0.058244 , 0.028536 , 0.058244 , 0.930715 , 0.510262 , 0.000000 
 209424.000000 , 209424.000000 , 0.000000 , 17.189871 , 38.229316 , 3.146571 , 35.084128 , 0.058174 , 0.028503 , 0.058174 , 0.933433 , 0.510244 , 0.000000 
 209770.000000 , 209770.000000 , 0.000000 , 17.161622 , 38.271017 , 3.161937 , 35.109563 , 0.058270 , 0.028482 , 0.058270 , 0.931756 , 0.511455 , 0.000000 
 209854.000000 , 209854.000000 , 0.000000 , 17.154732 , 38.309217 , 3.196817 , 35.112521 , 0.058293 , 0.028480 , 0.058293 , 0.931467 , 0.511703 , 0.000000 
 209070.000000 , 209070.000000 , 0.000000 , 17.219106 , 37.990863 , 3.038133 , 34.953345 , 0.058075 , 0.028610 , 0.058075 , 0.932803 , 0.507479 , 0.000000 
 209345.000000 , 209345.000000 , 0.000000 , 17.196454 , 38.113422 , 3.088350 , 35.025760 , 0.058152 , 0.028550 , 0.058152 , 0.932104 , 0.509200 , 0.000000 
 210230.000000 , 210230.000000 , 1.000000 , 17.124088 , 38.035064 , 3.017478 , 35.018084 , 0.058397 , 0.028557 , 0.058397 , 0.932482 , 0.511240 , 0.000000 
 209444.000000 , 209444.000000 , 0.000000 , 17.188301 , 38.098907 , 3.071905 , 35.027002 , 0.058179 , 0.028549 , 0.058179 , 0.932329 , 0.509460 , 0.000000 
 210195.000000 , 210195.000000 , 0.000000 , 17.126882 , 38.285269 , 3.184773 , 35.101464 , 0.058388 , 0.028489 , 0.058388 , 0.931649 , 0.512374 , 0.000000 
 209631.000000 , 209631.000000 , 0.000000 , 17.173025 , 38.015020 , 3.099088 , 34.916061 , 0.058231 , 0.028640 , 0.058231 , 0.933224 , 0.508298 , 0.000000 
 209095.000000 , 209095.000000 , 0.000000 , 17.216883 , 38.160035 , 3.110375 , 35.049907 , 0.058083 , 0.028531 , 0.058083 , 0.931754 , 0.508947 , 0.000000 
 209215.000000 , 209215.000000 , 0.000000 , 17.207092 , 38.216914 , 3.144952 , 35.071985 , 0.058116 , 0.028513 , 0.058116 , 0.932813 , 0.509557 , 0.000000 
 210254.000000 , 210254.000000 , 0.000000 , 17.122143 , 37.747634 , 2.938600 , 34.809034 , 0.058404 , 0.028728 , 0.058404 , 0.931585 , 0.508246 , 0.000000 
 209969.000000 , 209969.000000 , 0.000000 , 17.145223 , 38.096525 , 3.062553 , 35.034069 , 0.058325 , 0.028544 , 0.058325 , 0.932818 , 0.510843 , 0.000000 
 209539.000000 , 209539.000000 , 0.000000 , 17.180431 , 38.078571 , 3.101431 , 34.977676 , 0.058206 , 0.028590 , 0.058206 , 0.932710 , 0.508976 , 0.000000 
 209154.000000 , 209154.000000 , 0.000000 , 17.212182 , 38.076128 , 3.086741 , 34.989424 , 0.058098 , 0.028580 , 0.058098 , 0.933177 , 0.508207 , 0.000000 
 210345.000000 , 210345.000000 , 0.000000 , 17.114647 , 38.016716 , 3.135677 , 34.881822 , 0.058429 , 0.028668 , 0.058429 , 0.932314 , 0.509532 , 0.000000 
 210289.000000 , 210289.000000 , 0.000000 , 17.119185 , 38.203140 , 3.222040 , 34.981180 , 0.058414 , 0.028587 , 0.058414 , 0.931789 , 0.510848 , 0.000000 
 209751.000000 , 209751.000000 , 0.000000 , 17.163207 , 37.862983 , 3.018183 , 34.845106 , 0.058264 , 0.028698 , 0.058264 , 0.932625 , 0.507555 , 0.000000 
 209569.000000 , 209569.000000 , 0.000000 , 17.178097 , 38.183433 , 3.145877 , 35.038294 , 0.058214 , 0.028540 , 0.058214 , 0.932707 , 0.509927 , 0.000000 
 209804.000000 , 209804.000000 , 0.000000 , 17.158773 , 37.978403 , 3.097874 , 34.881086 , 0.058279 , 0.028669 , 0.058279 , 0.932844 , 0.508211 , 0.000000 
 209578.000000 , 209578.000000 , 0.000000 , 17.177365 , 38.314710 , 3.181378 , 35.133332 , 0.058216 , 0.028463 , 0.058216 , 0.931706 , 0.511332 , 0.000000 
 209853.000000 , 209853.000000 , 0.000000 , 17.154709 , 38.061303 , 3.040393 , 35.022308 , 0.058293 , 0.028553 , 0.058293 , 0.929882 , 0.510389 , 0.000000 
 209241.000000 , 209241.000000 , 0.000000 , 17.205026 , 38.109411 , 3.097428 , 35.012777 , 0.058123 , 0.028561 , 0.058123 , 0.932634 , 0.508758 , 0.000000 
 209857.000000 , 209857.000000 , 0.000000 , 17.154517 , 38.010926 , 3.133754 , 34.877172 , 0.058294 , 0.028672 , 0.058294 , 0.931754 , 0.508280 , 0.000000 
 210064.000000 , 210064.000000 , 0.000000 , 17.137619 , 38.375773 , 3.211147 , 35.164916 , 0.058351 , 0.028437 , 0.058351 , 0.932383 , 0.512978 , 0.000000 
 209579.000000 , 209579.000000 , 1.000000 , 17.177257 , 38.107325 , 3.139758 , 34.967767 , 0.058217 , 0.028598 , 0.058217 , 0.930784 , 0.508925 , 0.000000 
 209881.000000 , 209881.000000 , 0.000000 , 17.152575 , 38.057588 , 3.090052 , 34.967721 , 0.058300 , 0.028598 , 0.058300 , 0.931835 , 0.509657 , 0.000000 
 210460.000000 , 210460.000000 , 0.000000 , 17.105260 , 38.077388 , 3.115810 , 34.961672 , 0.058462 , 0.028603 , 0.058462 , 0.932336 , 0.510978 , 0.000000 
 209286.000000 , 209286.000000 , 0.000000 , 17.201121 , 38.129689 , 3.098727 , 35.031430 , 0.058136 , 0.028546 , 0.058136 , 0.930478 , 0.509145 , 0.000000 
 210632.000000 , 210632.000000 , 0.000000 , 17.091339 , 38.079006 , 3.114677 , 34.964348 , 0.058509 , 0.028601 , 0.058509 , 0.932850 , 0.511434 , 0.000000 
 209681.000000 , 209681.000000 , 0.000000 , 17.168837 , 38.213503 , 3.240728 , 34.973004 , 0.058245 , 0.028593 , 0.058245 , 0.931117 , 0.509251 , 0.000000 
 209574.000000 , 209574.000000 , 0.000000 , 17.177632 , 37.895627 , 3.054497 , 34.841512 , 0.058215 , 0.028701 , 0.058215 , 0.931780 , 0.507077 , 0.000000 
 209485.000000 , 209485.000000 , 0.000000 , 17.184936 , 38.279551 , 3.190680 , 35.088871 , 0.058191 , 0.028499 , 0.058191 , 0.932960 , 0.510460 , 0.000000 
 210054.000000 , 210054.000000 , 0.000000 , 17.138416 , 37.919356 , 3.021124 , 34.898232 , 0.058348 , 0.028655 , 0.058348 , 0.931437 , 0.509064 , 0.000000 
 210460.000000 , 210460.000000 , 0.000000 , 17.105367 , 38.036493 , 3.069728 , 34.967065 , 0.058461 , 0.028598 , 0.058461 , 0.932919 , 0.511054 , 0.000000 
 210090.000000 , 210090.000000 , 0.000000 , 17.135420 , 38.247285 , 3.145421 , 35.101864 , 0.058359 , 0.028489 , 0.058359 , 0.932461 , 0.512124 , 0.000000 
 209164.000000 , 209164.000000 , 0.000000 , 17.211294 , 38.050431 , 3.098337 , 34.953079 , 0.058101 , 0.028610 , 0.058101 , 0.931103 , 0.507706 , 0.000000 
 209229.000000 , 209229.000000 , 0.000000 , 17.206026 , 37.897928 , 3.020603 , 34.877809 , 0.058119 , 0.028672 , 0.058119 , 0.931969 , 0.506767 , 0.000000 
 209603.000000 , 209603.000000 , 0.000000 , 17.175210 , 38.161180 , 3.131696 , 35.029484 , 0.058223 , 0.028547 , 0.058223 , 0.932605 , 0.509884 , 0.000000 
 209642.000000 , 209642.000000 , 2.000000 , 17.171987 , 37.950816 , 2.951473 , 34.999690 , 0.058234 , 0.028572 , 0.058234 , 0.933107 , 0.509546 , 0.000000 
 209872.000000 , 209872.000000 , 0.000000 , 17.153294 , 38.047246 , 3.139564 , 34.908142 , 0.058298 , 0.028647 , 0.058298 , 0.932362 , 0.508767 , 0.000000 
 210277.000000 , 210277.000000 , 0.000000 , 17.120266 , 38.152410 , 3.118781 , 35.033629 , 0.058410 , 0.028544 , 0.058410 , 0.933005 , 0.511581 , 0.000000 
 209839.000000 , 209839.000000 , 0.000000 , 17.156005 , 38.228022 , 3.203192 , 35.025100 , 0.058289 , 0.028551 , 0.058289 , 0.932232 , 0.510391 , 0.000000 
 209240.000000 , 209240.000000 , 0.000000 , 17.205098 , 38.226485 , 3.159061 , 35.067693 , 0.058122 , 0.028516 , 0.058122 , 0.933211 , 0.509554 , 0.000000 
 209921.000000 , 209921.000000 , 0.000000 , 17.149253 , 37.988832 , 3.067618 , 34.921476 , 0.058312 , 0.028636 , 0.058312 , 0.931521 , 0.509082 , 0.000000 
 210626.000000 , 210626.000000 , 0.000000 , 17.091890 , 38.198486 , 3.166754 , 35.032105 , 0.058507 , 0.028545 , 0.058507 , 0.932753 , 0.512408 , 0.000000 
 210208.000000 , 210208.000000 , 0.000000 , 17.125816 , 38.178290 , 3.133425 , 35.044905 , 0.058391 , 0.028535 , 0.058391 , 0.933117 , 0.511580 , 0.000000 
 209803.000000 , 209803.000000 , 0.000000 , 17.158800 , 38.131853 , 3.057136 , 35.074717 , 0.058279 , 0.028511 , 0.058279 , 0.932300 , 0.511031 , 0.000000 
 209199.000000 , 209199.000000 , 1.000000 , 17.208483 , 38.105096 , 3.086266 , 35.019329 , 0.058111 , 0.028556 , 0.058111 , 0.932355 , 0.508751 , 0.000000 
 209861.000000 , 209861.000000 , 0.000000 , 17.154008 , 37.794986 , 3.007049 , 34.787986 , 0.058295 , 0.028746 , 0.058295 , 0.932674 , 0.506995 , 0.000000 
 209704.000000 , 209704.000000 , 0.000000 , 17.167044 , 38.128347 , 3.095377 , 35.033352 , 0.058251 , 0.028544 , 0.058251 , 0.932698 , 0.510183 , 0.000000 
 210217.000000 , 210217.000000 , 0.000000 , 17.125111 , 38.067573 , 3.148103 , 34.919470 , 0.058394 , 0.028637 , 0.058394 , 0.932503 , 0.509770 , 0.000000 
 209550.000000 , 209550.000000 , 0.000000 , 17.179660 , 38.006954 , 3.002687 , 35.004555 , 0.058208 , 0.028568 , 0.058208 , 0.931644 , 0.509390 , 0.000000 
 209697.000000 , 209697.000000 , 0.000000 , 17.167561 , 38.107279 , 3.100101 , 35.008298 , 0.058249 , 0.028565 , 0.058249 , 0.931730 , 0.509803 , 0.000000 
 210060.000000 , 210060.000000 , 0.000000 , 17.137956 , 38.145409 , 3.140548 , 35.004894 , 0.058350 , 0.028567 , 0.058350 , 0.932498 , 0.510634 , 0.000000 
 210010.000000 , 210010.000000 , 0.000000 , 17.141885 , 38.164707 , 3.160615 , 35.004581 , 0.058337 , 0.028568 , 0.058337 , 0.931647 , 0.510512 , 0.000000 
 208998.000000 , 208998.000000 , 0.000000 , 17.225023 , 38.109509 , 3.136090 , 34.974495 , 0.058055 , 0.028592 , 0.058055 , 0.932681 , 0.507612 , 0.000000 
 210096.000000 , 210096.000000 , 0.000000 , 17.134966 , 38.024310 , 3.091090 , 34.933328 , 0.058360 , 0.028626 , 0.058360 , 0.931454 , 0.509679 , 0.000000 
 209523.000000 , 209523.000000 , 2.000000 , 17.181820 , 38.018688 , 3.008649 , 35.010674 , 0.058201 , 0.028563 , 0.058201 , 0.933109 , 0.509415 , 0.000000 
 209516.000000 , 209516.000000 , 0.000000 , 17.182452 , 37.957251 , 3.078936 , 34.878404 , 0.058199 , 0.028671 , 0.058199 , 0.932143 , 0.507471 , 0.000000 
 210275.000000 , 210275.000000 , 0.000000 , 17.120383 , 38.097828 , 3.161637 , 34.936366 , 0.058410 , 0.028623 , 0.058410 , 0.931261 , 0.510157 , 0.000000 
 210244.000000 , 210244.000000 , 0.000000 , 17.122843 , 38.167145 , 3.103815 , 35.063670 , 0.058402 , 0.028520 , 0.058402 , 0.932478 , 0.511943 , 0.000000 
 209664.000000 , 209664.000000 , 0.000000 , 17.170325 , 37.990456 , 3.063921 , 34.926972 , 0.058240 , 0.028631 , 0.058240 , 0.931745 , 0.508537 , 0.000000 
 210409.000000 , 210409.000000 , 0.000000 , 17.109513 , 38.013816 , 3.078884 , 34.935145 , 0.058447 , 0.028624 , 0.058447 , 0.931995 , 0.510464 , 0.000000 
 209614.000000 , 209614.000000 , 0.000000 , 17.174370 , 38.333752 , 3.208918 , 35.125158 , 0.058226 , 0.028470 , 0.058226 , 0.933385 , 0.511302 , 0.000000 
 209136.000000 , 209136.000000 , 0.000000 , 17.213677 , 38.303885 , 3.134700 , 35.169272 , 0.058093 , 0.028434 , 0.058093 , 0.933047 , 0.510775 , 0.000000 
 208877.000000 , 208877.000000 , 0.000000 , 17.234973 , 38.036195 , 3.086923 , 34.949271 , 0.058022 , 0.028613 , 0.058022 , 0.931455 , 0.506953 , 0.000000 
 210522.000000 , 210522.000000 , 0.000000 , 17.100221 , 37.961647 , 3.058899 , 34.903230 , 0.058479 , 0.028651 , 0.058479 , 0.931823 , 0.510275 , 0.000000 
 209623.000000 , 209623.000000 , 0.000000 , 17.173439 , 38.333324 , 3.138337 , 35.194987 , 0.058229 , 0.028413 , 0.058229 , 0.932259 , 0.512346 , 0.000000 
 209632.000000 , 209632.000000 , 0.000000 , 17.172881 , 38.192064 , 3.145961 , 35.046149 , 0.058231 , 0.028534 , 0.058231 , 0.932261 , 0.510196 , 0.000000 
 209087.000000 , 209087.000000 , 0.000000 , 17.217688 , 38.420971 , 3.207585 , 35.213385 , 0.058080 , 0.028398 , 0.058080 , 0.932508 , 0.511297 , 0.000000 
 209476.000000 , 209476.000000 , 0.000000 , 17.185694 , 38.114508 , 3.140843 , 34.974104 , 0.058188 , 0.028593 , 0.058188 , 0.931903 , 0.508768 , 0.000000 
 210113.000000 , 210113.000000 , 0.000000 , 17.133573 , 38.127384 , 3.123687 , 35.004017 , 0.058365 , 0.028568 , 0.058365 , 0.932236 , 0.510752 , 0.000000 
 210110.000000 , 210110.000000 , 0.000000 , 17.133804 , 37.887907 , 2.996854 , 34.891581 , 0.058364 , 0.028660 , 0.058364 , 0.932450 , 0.509104 , 0.000000 
 209418.000000 , 209418.000000 , 2.000000 , 17.190487 , 38.145593 , 3.125420 , 35.020385 , 0.058172 , 0.028555 , 0.058172 , 0.930337 , 0.509299 , 0.000000 
 209665.000000 , 209665.000000 , 0.000000 , 17.170121 , 38.266774 , 3.156212 , 35.112201 , 0.058241 , 0.028480 , 0.058241 , 0.931480 , 0.511240 , 0.000000 
 209888.000000 , 209888.000000 , 0.000000 , 17.151995 , 37.874221 , 2.991898 , 34.882438 , 0.058302 , 0.028668 , 0.058302 , 0.933744 , 0.508431 , 0.000000 
 210531.000000 , 210531.000000 , 0.000000 , 17.099603 , 38.138617 , 3.211984 , 34.926663 , 0.058481 , 0.028631 , 0.058481 , 0.933060 , 0.510636 , 0.000000 
 210237.000000 , 210237.000000 , 0.000000 , 17.123492 , 38.124966 , 3.133756 , 34.991314 , 0.058399 , 0.028579 , 0.058399 , 0.932981 , 0.510867 , 0.000000 
 209872.000000 , 209872.000000 , 1.000000 , 17.153292 , 38.355931 , 3.213754 , 35.142345 , 0.058298 , 0.028456 , 0.058298 , 0.933051 , 0.512181 , 0.000000 
 209682.000000 , 209682.000000 , 0.000000 , 17.168786 , 38.298526 , 3.187234 , 35.111299 , 0.058245 , 0.028481 , 0.058245 , 0.932376 , 0.511266 , 0.000000 
 209743.000000 , 209743.000000 , 0.000000 , 17.163774 , 37.978967 , 3.058145 , 34.921243 , 0.058262 , 0.028636 , 0.058262 , 0.932730 , 0.508647 , 0.000000 
 209357.000000 , 209357.000000 , 0.000000 , 17.195494 , 37.893397 , 2.980377 , 34.914289 , 0.058155 , 0.028642 , 0.058155 , 0.931763 , 0.507608 , 0.000000 
 210151.000000 , 210151.000000 , 0.000000 , 17.130456 , 38.077376 , 3.066531 , 35.011081 , 0.058376 , 0.028562 , 0.058376 , 0.931909 , 0.510948 , 0.000000 
 210527.000000 , 210527.000000 , 0.000000 , 17.099848 , 38.306641 , 3.243254 , 35.063961 , 0.058480 , 0.028519 , 0.058480 , 0.931721 , 0.512636 , 0.000000 
 209740.000000 , 209740.000000 , 0.000000 , 17.164101 , 38.190205 , 3.178715 , 35.011706 , 0.058261 , 0.028562 , 0.058261 , 0.932874 , 0.509955 , 0.000000 
 209815.000000 , 209815.000000 , 0.000000 , 17.157814 , 38.038093 , 3.171765 , 34.866536 , 0.058282 , 0.028681 , 0.058282 , 0.932068 , 0.508027 , 0.000000 
 209924.000000 , 209924.000000 , 0.000000 , 17.149031 , 38.251322 , 3.110262 , 35.141228 , 0.058312 , 0.028457 , 0.058312 , 0.932155 , 0.512292 , 0.000000 
