arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 89714.000000 , 89714.000000 , 0.000000 , 40.127358 , 52.295863 , 12.427080 , 39.868881 , 0.024921 , 0.025082 , 0.024921 , 0.398768 , 0.496779 , 0.000000 
 90099.000000 , 90099.000000 , 0.000000 , 39.955912 , 53.280525 , 13.180172 , 40.101641 , 0.025028 , 0.024937 , 0.025028 , 0.399765 , 0.501824 , 0.000000 
 89887.000000 , 89887.000000 , 0.000000 , 40.050152 , 52.994718 , 12.928577 , 40.066735 , 0.024969 , 0.024958 , 0.024969 , 0.399651 , 0.500207 , 0.000000 
 89701.000000 , 89701.000000 , 0.000000 , 40.133193 , 53.265590 , 12.996108 , 40.269920 , 0.024917 , 0.024832 , 0.024917 , 0.398903 , 0.501703 , 0.000000 
 89661.000000 , 89661.000000 , 1.000000 , 40.151109 , 52.382174 , 12.494861 , 39.889128 , 0.024906 , 0.025069 , 0.024906 , 0.398922 , 0.496738 , 0.000000 
 89470.000000 , 89470.000000 , 0.000000 , 40.236848 , 51.915293 , 12.116175 , 39.800877 , 0.024853 , 0.025125 , 0.024853 , 0.398965 , 0.494582 , 0.000000 
 89637.000000 , 89637.000000 , 0.000000 , 40.161898 , 51.440203 , 11.860104 , 39.580511 , 0.024899 , 0.025265 , 0.024899 , 0.398369 , 0.492762 , 0.000000 
 90126.000000 , 90126.000000 , 0.000000 , 39.943957 , 53.194585 , 12.894361 , 40.300590 , 0.025035 , 0.024814 , 0.025035 , 0.399654 , 0.504464 , 0.000000 
 90073.000000 , 90073.000000 , 0.000000 , 39.967511 , 53.297211 , 13.202764 , 40.094447 , 0.025020 , 0.024941 , 0.025020 , 0.400727 , 0.501588 , 0.000000 
 89880.000000 , 89880.000000 , 0.000000 , 40.053356 , 52.371497 , 12.379906 , 39.991779 , 0.024967 , 0.025005 , 0.024967 , 0.399776 , 0.499231 , 0.000000 
 89842.000000 , 89842.000000 , 0.000000 , 40.070137 , 52.428449 , 12.655477 , 39.772972 , 0.024956 , 0.025143 , 0.024956 , 0.399875 , 0.496292 , 0.000000 
 90061.000000 , 90061.000000 , 0.000000 , 39.972589 , 52.671591 , 12.697299 , 39.974732 , 0.025017 , 0.025016 , 0.025017 , 0.400631 , 0.500027 , 0.000000 
 89698.000000 , 89698.000000 , 0.000000 , 40.134579 , 52.085316 , 12.218783 , 39.866532 , 0.024916 , 0.025084 , 0.024916 , 0.399201 , 0.496661 , 0.000000 
 89835.000000 , 89835.000000 , 0.000000 , 40.073379 , 52.362433 , 12.442909 , 39.919524 , 0.024954 , 0.025050 , 0.024954 , 0.398436 , 0.498080 , 0.000000 
