arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 119894.000000 , 119894.000000 , 2.000000 , 30.026477 , 39.122846 , 9.181902 , 29.941364 , 0.033304 , 0.033399 , 0.033304 , 0.533341 , 0.498583 , 0.000000 
 119208.000000 , 119208.000000 , 0.000000 , 30.199159 , 38.890415 , 9.074532 , 29.815884 , 0.033114 , 0.033539 , 0.033114 , 0.530868 , 0.493654 , 0.000000 
 120054.000000 , 120054.000000 , 0.000000 , 29.986436 , 39.519546 , 9.500032 , 30.019513 , 0.033348 , 0.033312 , 0.033348 , 0.533322 , 0.500552 , 0.000000 
 119655.000000 , 119655.000000 , 1.000000 , 30.086445 , 38.753659 , 9.017037 , 29.736878 , 0.033238 , 0.033628 , 0.033238 , 0.531618 , 0.494191 , 0.000000 
 119929.000000 , 119929.000000 , 0.000000 , 30.017698 , 39.000881 , 9.095159 , 29.905916 , 0.033314 , 0.033438 , 0.033314 , 0.533335 , 0.498138 , 0.000000 
 120264.000000 , 120264.000000 , 0.000000 , 29.934121 , 39.381527 , 9.413779 , 29.967747 , 0.033407 , 0.033369 , 0.033407 , 0.534462 , 0.500562 , 0.000000 
 119673.000000 , 119673.000000 , 1.000000 , 30.081910 , 39.240555 , 9.317309 , 29.924083 , 0.033243 , 0.033418 , 0.033243 , 0.533143 , 0.497377 , 0.000000 
 119944.000000 , 119944.000000 , 0.000000 , 30.013745 , 38.979987 , 9.074837 , 29.905150 , 0.033318 , 0.033439 , 0.033318 , 0.534084 , 0.498191 , 0.000000 
 119798.000000 , 119798.000000 , 0.000000 , 30.050527 , 39.641814 , 9.549331 , 30.092489 , 0.033277 , 0.033231 , 0.033277 , 0.532679 , 0.500698 , 0.000000 
 119969.000000 , 119969.000000 , 0.000000 , 30.007739 , 39.109906 , 9.188528 , 29.921694 , 0.033325 , 0.033421 , 0.033325 , 0.533494 , 0.498566 , 0.000000 
 120294.000000 , 120294.000000 , 0.000000 , 29.926435 , 39.436113 , 9.454904 , 29.981209 , 0.033415 , 0.033354 , 0.033415 , 0.531217 , 0.500915 , 0.000000 
 119688.000000 , 119688.000000 , 0.000000 , 30.078178 , 39.281728 , 9.299009 , 29.982788 , 0.033247 , 0.033352 , 0.033247 , 0.533134 , 0.498414 , 0.000000 
 120033.000000 , 120033.000000 , 2.000000 , 29.991605 , 39.373399 , 9.326038 , 30.048311 , 0.033343 , 0.033280 , 0.033343 , 0.534230 , 0.500945 , 0.000000 
 120408.000000 , 120408.000000 , 0.000000 , 29.897963 , 39.467177 , 9.341504 , 30.125691 , 0.033447 , 0.033194 , 0.033447 , 0.532779 , 0.503808 , 0.000000 
