batch, block, wait
228 , 2 , 74.639911 
229 , 2 , 61.338639 
230 , 2 , 85.079534 
231 , 2 , 43.689832 
232 , 2 , 62.178622 
233 , 2 , 40.589974 
234 , 2 , 35.821548 
235 , 2 , 42.532434 
236 , 2 , 57.636963 
237 , 2 , 77.860956 
238 , 2 , 54.556672 
239 , 2 , 75.271846 
240 , 2 , 45.130556 
241 , 2 , 32.665267 
242 , 2 , 77.673307 
243 , 2 , 42.515689 
244 , 2 , 39.511658 
245 , 2 , 43.479296 
246 , 2 , 51.180324 
247 , 2 , 47.294643 
248 , 2 , 40.123348 
249 , 2 , 139.829102 
250 , 2 , 69.328621 
251 , 2 , 60.487517 
252 , 2 , 61.398768 
253 , 2 , 27.984412 
254 , 2 , 66.568933 
255 , 2 , 48.617796 
256 , 2 , 40.485471 
257 , 2 , 35.637140 
258 , 2 , 31.699721 
259 , 2 , 46.974914 
260 , 2 , 37.591851 
261 , 2 , 122.792090 
262 , 2 , 109.770193 
263 , 2 , 70.631846 
264 , 2 , 28.310900 
265 , 2 , 71.342138 
266 , 2 , 37.878327 
267 , 2 , 51.759275 
268 , 2 , 85.813186 
269 , 2 , 182.925002 
270 , 2 , 113.958722 
271 , 2 , 45.775714 
272 , 2 , 25.624572 
273 , 2 , 39.343281 
274 , 2 , 42.636016 
275 , 2 , 47.859456 
276 , 2 , 48.960887 
277 , 2 , 41.591967 
278 , 2 , 49.442806 
279 , 2 , 67.396202 
280 , 2 , 37.454612 
281 , 2 , 58.405241 
282 , 2 , 62.268320 
283 , 2 , 36.750682 
284 , 2 , 66.753130 
285 , 2 , 41.272811 
286 , 2 , 63.377113 
287 , 2 , 51.259368 
288 , 2 , 58.245461 
289 , 2 , 38.009681 
290 , 2 , 56.696839 
291 , 2 , 56.491188 
292 , 2 , 39.069562 
293 , 2 , 39.310618 
294 , 2 , 70.264485 
295 , 2 , 38.573730 
296 , 2 , 43.779724 
297 , 2 , 81.782721 
298 , 2 , 35.848212 
299 , 2 , 72.538808 
300 , 2 , 63.346749 
301 , 2 , 57.107115 
302 , 2 , 66.860931 
303 , 2 , 41.900713 
304 , 2 , 41.283552 
305 , 2 , 50.797869 
306 , 2 , 53.333896 
307 , 2 , 41.115541 
308 , 2 , 81.827160 
309 , 2 , 27.684620 
310 , 2 , 37.802188 
311 , 2 , 39.773401 
312 , 2 , 61.336038 
313 , 2 , 79.943682 
314 , 2 , 46.156040 
315 , 2 , 105.424970 
316 , 2 , 50.545434 
317 , 2 , 31.451641 
318 , 2 , 47.440131 
319 , 2 , 49.418733 
320 , 2 , 58.044831 
321 , 2 , 35.803270 
322 , 2 , 52.613203 
323 , 2 , 64.915738 
324 , 2 , 48.395853 
325 , 2 , 61.027641 
326 , 2 , 54.446730 
327 , 2 , 142.425465 
328 , 2 , 49.149226 
329 , 2 , 68.215752 
330 , 2 , 48.323145 
331 , 2 , 57.410818 
332 , 2 , 30.893164 
333 , 2 , 76.721663 
334 , 2 , 44.469071 
335 , 2 , 48.208522 
336 , 2 , 50.477772 
337 , 2 , 46.693876 
338 , 2 , 47.278011 
339 , 2 , 61.028023 
340 , 2 , 71.621601 
341 , 2 , 39.440700 
342 , 2 , 108.936811 
343 , 2 , 48.521937 
344 , 2 , 46.524433 
345 , 2 , 71.506717 
346 , 2 , 29.372964 
347 , 2 , 70.665548 
348 , 2 , 52.941786 
349 , 2 , 77.582819 
350 , 2 , 44.664954 
351 , 2 , 70.793403 
352 , 2 , 37.068076 
353 , 2 , 88.637419 
354 , 2 , 77.604726 
355 , 2 , 73.861270 
356 , 2 , 38.861345 
357 , 2 , 57.940015 
358 , 2 , 60.527962 
359 , 2 , 79.273776 
360 , 2 , 66.425645 
361 , 2 , 49.499687 
362 , 2 , 35.261193 
363 , 2 , 57.696430 
364 , 2 , 74.990471 
365 , 2 , 62.029396 
366 , 2 , 90.694131 
367 , 2 , 49.071314 
368 , 2 , 41.173061 
369 , 2 , 65.345226 
370 , 2 , 55.295166 
371 , 2 , 57.800746 
372 , 2 , 68.080056 
373 , 2 , 43.150783 
374 , 2 , 36.979972 
375 , 2 , 41.957654 
376 , 2 , 50.866882 
377 , 2 , 95.575573 
378 , 2 , 44.280835 
379 , 2 , 69.368494 
380 , 2 , 59.194476 
381 , 2 , 38.437437 
382 , 2 , 44.545696 
383 , 2 , 50.762055 
384 , 2 , 87.154472 
385 , 2 , 63.952853 
386 , 2 , 43.265582 
387 , 2 , 43.207907 
388 , 2 , 83.618877 
389 , 2 , 43.573486 
390 , 2 , 34.277271 
391 , 2 , 34.661161 
392 , 2 , 52.429014 
393 , 2 , 48.840540 
394 , 2 , 39.633872 
395 , 2 , 31.309753 
396 , 2 , 92.817164 
397 , 2 , 59.434674 
398 , 2 , 30.664025 
399 , 2 , 34.786188 
400 , 2 , 65.004360 
401 , 2 , 51.989478 
402 , 2 , 56.592434 
403 , 2 , 66.663385 
404 , 2 , 48.244994 
405 , 2 , 58.652266 
406 , 2 , 43.218240 
407 , 2 , 47.843692 
408 , 2 , 51.156124 
409 , 2 , 57.630244 
410 , 2 , 81.867925 
411 , 2 , 38.035115 
412 , 2 , 39.871588 
413 , 2 , 46.858925 
414 , 2 , 45.407621 
415 , 2 , 56.797073 
416 , 2 , 70.904569 
417 , 2 , 52.323866 
418 , 2 , 54.470675 
419 , 2 , 52.556320 
420 , 2 , 31.282934 
421 , 2 , 67.527233 
422 , 2 , 33.560941 
423 , 2 , 32.870641 
424 , 2 , 64.232464 
425 , 2 , 78.559050 
426 , 2 , 43.431965 
427 , 2 , 51.122355 
428 , 2 , 73.527788 
429 , 2 , 54.863227 
430 , 2 , 82.961121 
431 , 2 , 74.257298 
432 , 2 , 60.893747 
433 , 2 , 45.882411 
434 , 2 , 62.485532 
435 , 2 , 177.742985 
436 , 2 , 122.432184 
437 , 2 , 38.724492 
438 , 2 , 47.621696 
439 , 2 , 61.432036 
440 , 2 , 37.398159 
441 , 2 , 41.293556 
442 , 2 , 53.970477 
443 , 2 , 64.646302 
444 , 2 , 59.154088 
445 , 2 , 57.683247 
446 , 2 , 38.145799 
447 , 2 , 39.517749 
448 , 2 , 61.650595 
449 , 2 , 54.459924 
450 , 2 , 59.707819 
451 , 2 , 62.932116 
452 , 2 , 49.319741 
453 , 2 , 34.025638 
454 , 2 , 42.268160 
455 , 2 , 70.005107 
456 , 2 , 49.900792 
457 , 2 , 43.145394 
458 , 2 , 39.201473 
459 , 2 , 45.751755 
460 , 2 , 39.994104 
461 , 2 , 46.811656 
462 , 2 , 32.189178 
463 , 2 , 35.684777 
464 , 2 , 61.268252 
465 , 2 , 41.926719 
466 , 2 , 92.491084 
467 , 2 , 45.229623 
468 , 2 , 41.184958 
469 , 2 , 57.047592 
470 , 2 , 73.009388 
471 , 2 , 100.193232 
472 , 2 , 35.577251 
473 , 2 , 59.228278 
474 , 2 , 63.273917 
475 , 2 , 41.641926 
476 , 2 , 63.797885 
477 , 2 , 76.509778 
478 , 2 , 44.405266 
479 , 2 , 47.221842 
480 , 2 , 48.201246 
481 , 2 , 51.287998 
482 , 2 , 60.457219 
483 , 2 , 62.443401 
484 , 2 , 67.384201 
485 , 2 , 82.353076 
486 , 2 , 37.119227 
487 , 2 , 45.761931 
488 , 2 , 43.377377 
489 , 2 , 34.812573 
490 , 2 , 41.781015 
491 , 2 , 37.302516 
492 , 2 , 39.789608 
493 , 2 , 43.176818 
494 , 2 , 41.899396 
495 , 2 , 99.061689 
496 , 2 , 53.268252 
497 , 2 , 55.338718 
498 , 2 , 33.386454 
499 , 2 , 53.761977 
500 , 2 , 55.852719 
501 , 2 , 59.392488 
502 , 2 , 37.758429 
503 , 2 , 88.117563 
504 , 2 , 41.125587 
505 , 2 , 55.223590 
506 , 2 , 62.807941 
507 , 2 , 70.932078 
508 , 2 , 93.610274 
509 , 2 , 88.584160 
510 , 2 , 75.790217 
511 , 2 , 37.168276 
512 , 2 , 79.343840 
513 , 2 , 51.046948 
514 , 2 , 52.024862 
515 , 2 , 38.093570 
516 , 2 , 58.386056 
517 , 2 , 30.940549 
518 , 2 , 73.688513 
519 , 2 , 47.007329 
520 , 2 , 57.537820 
521 , 2 , 46.383978 
522 , 2 , 40.549178 
523 , 2 , 49.676096 
524 , 2 , 64.026267 
525 , 2 , 100.302530 
526 , 2 , 61.305612 
527 , 2 , 56.237518 
528 , 2 , 43.903911 
529 , 2 , 38.464975 
530 , 2 , 38.114724 
531 , 2 , 34.938265 
532 , 2 , 95.484385 
533 , 2 , 29.474285 
534 , 2 , 44.762006 
535 , 2 , 36.258394 
536 , 2 , 39.263741 
537 , 2 , 39.728289 
538 , 2 , 61.429414 
539 , 2 , 79.160813 
540 , 2 , 41.667130 
541 , 2 , 39.402724 
542 , 2 , 38.001120 
543 , 2 , 64.061646 
544 , 2 , 56.746071 
545 , 2 , 84.677056 
546 , 2 , 73.494008 
547 , 2 , 55.230873 
548 , 2 , 45.183598 
549 , 2 , 51.313105 
550 , 2 , 80.301909 
551 , 2 , 43.127538 
552 , 2 , 35.660463 
553 , 2 , 57.476213 
554 , 2 , 65.698063 
555 , 2 , 41.769358 
556 , 2 , 54.377923 
557 , 2 , 63.089399 
558 , 2 , 55.792493 
559 , 2 , 54.776341 
560 , 2 , 61.052385 
561 , 2 , 116.559246 
562 , 2 , 37.194571 
563 , 2 , 72.618067 
564 , 2 , 34.944196 
565 , 2 , 35.494235 
566 , 2 , 62.700030 
567 , 2 , 54.980819 
568 , 2 , 28.814504 
569 , 2 , 63.357974 
570 , 2 , 37.161434 
571 , 2 , 52.599431 
572 , 2 , 64.833979 
573 , 2 , 41.193786 
574 , 2 , 55.606047 
575 , 2 , 24.435634 
576 , 2 , 57.450793 
577 , 2 , 57.034087 
578 , 2 , 37.078973 
579 , 2 , 38.195658 
580 , 2 , 219.474831 
581 , 2 , 137.940077 
582 , 2 , 78.186708 
583 , 2 , 62.764468 
584 , 2 , 57.674363 
585 , 2 , 58.229997 
586 , 2 , 52.402893 
587 , 2 , 45.646411 
588 , 2 , 28.189444 
589 , 2 , 52.133362 
590 , 2 , 53.556174 
591 , 2 , 45.806158 
592 , 2 , 33.406816 
593 , 2 , 41.463987 
594 , 2 , 40.201165 
595 , 2 , 36.270485 
596 , 2 , 44.547415 
597 , 2 , 66.478795 
598 , 2 , 36.409670 
599 , 2 , 40.269452 
600 , 2 , 43.969600 
601 , 2 , 73.556613 
602 , 2 , 50.338424 
603 , 2 , 24.724298 
604 , 2 , 69.176210 
605 , 2 , 42.752418 
606 , 2 , 72.477392 
607 , 2 , 53.138802 
608 , 2 , 92.669721 
609 , 2 , 52.426963 
610 , 2 , 75.788257 
611 , 2 , 40.131340 
612 , 2 , 44.749162 
613 , 2 , 110.423985 
614 , 2 , 47.849619 
615 , 2 , 40.855351 
616 , 2 , 42.847099 
617 , 2 , 53.039743 
618 , 2 , 54.454487 
619 , 2 , 68.835270 
620 , 2 , 123.424755 
621 , 2 , 58.584955 
622 , 2 , 98.424276 
623 , 2 , 51.598234 
624 , 2 , 65.372002 
625 , 2 , 55.987960 
626 , 2 , 72.089003 
627 , 2 , 50.147034 
628 , 2 , 36.041161 
629 , 2 , 47.803102 
630 , 2 , 56.613512 
631 , 2 , 97.646781 
632 , 2 , 37.687998 
633 , 2 , 42.798842 
634 , 2 , 66.949513 
635 , 2 , 90.908347 
636 , 2 , 49.724237 
637 , 2 , 48.314262 
638 , 2 , 30.196801 
639 , 2 , 59.729741 
640 , 2 , 61.766357 
641 , 2 , 70.955110 
642 , 2 , 40.715248 
643 , 2 , 46.756693 
644 , 2 , 44.389148 
645 , 2 , 62.327023 
646 , 2 , 48.657438 
647 , 2 , 39.376282 
648 , 2 , 88.177000 
649 , 2 , 38.407299 
650 , 2 , 66.152816 
651 , 2 , 57.766891 
652 , 2 , 40.262651 
653 , 2 , 139.840531 
654 , 2 , 49.905785 
655 , 2 , 32.158071 
656 , 2 , 59.241151 
657 , 2 , 41.690509 
658 , 2 , 58.683573 
659 , 2 , 36.298023 
660 , 2 , 46.538172 
661 , 2 , 45.664751 
662 , 2 , 93.043665 
663 , 2 , 47.048167 
664 , 2 , 58.777527 
665 , 2 , 47.751703 
666 , 2 , 59.810785 
667 , 2 , 34.503281 
668 , 2 , 34.097063 
669 , 2 , 85.589370 
670 , 2 , 44.777908 
671 , 2 , 47.581735 
672 , 2 , 77.021488 
673 , 2 , 63.607388 
674 , 2 , 42.853811 
675 , 2 , 69.128634 
676 , 2 , 58.968710 
677 , 2 , 55.594394 
678 , 2 , 52.430316 
679 , 2 , 32.694917 
680 , 2 , 71.556095 
681 , 2 , 65.923171 
682 , 2 , 34.949383 
683 , 2 , 45.899067 
684 , 2 , 67.507651 
685 , 2 , 71.822511 
686 , 2 , 33.547228 
687 , 2 , 43.223789 
688 , 2 , 66.125906 
689 , 2 , 39.493921 
690 , 2 , 208.518455 
691 , 2 , 78.499552 
692 , 2 , 103.483390 
693 , 2 , 47.350204 
694 , 2 , 39.096416 
695 , 2 , 30.925821 
696 , 2 , 42.809992 
697 , 2 , 57.011175 
698 , 2 , 40.156004 
699 , 2 , 27.889624 
700 , 2 , 64.966510 
701 , 2 , 39.746155 
702 , 2 , 64.806262 
703 , 2 , 31.405967 
704 , 2 , 61.184713 
705 , 2 , 63.964122 
706 , 2 , 51.509342 
707 , 2 , 53.981170 
708 , 2 , 66.656834 
709 , 2 , 53.360416 
710 , 2 , 52.323349 
711 , 2 , 36.410657 
712 , 2 , 35.694082 
713 , 2 , 59.741960 
714 , 2 , 73.506630 
715 , 2 , 48.758273 
716 , 2 , 98.012473 
717 , 2 , 40.499266 
718 , 2 , 32.634328 
719 , 2 , 35.407491 
720 , 2 , 33.088229 
721 , 2 , 46.237321 
722 , 2 , 51.643006 
723 , 2 , 43.895964 
724 , 2 , 38.226677 
725 , 2 , 61.476025 
726 , 2 , 37.794733 
727 , 2 , 53.109354 
728 , 2 , 35.112162 
729 , 2 , 40.943367 
730 , 2 , 38.785205 
